waktu,brand,tipe,sale
2021-09,DFSK,GLORY 560 1.5T 6M/T LUXURY,1
2021-010,DFSK,GLORY 560 1.5T 6M/T LUXURY,-
2021-011,DFSK,GLORY 560 1.5T 6M/T LUXURY,-
2021-012,DFSK,GLORY 560 1.5T 6M/T LUXURY,-
2021-01,DFSK,GLORY 560 1.5T A/T CVT LUXURY,16
2021-02,DFSK,GLORY 560 1.5T A/T CVT LUXURY,18
2021-03,DFSK,GLORY 560 1.5T A/T CVT LUXURY,44
2021-04,DFSK,GLORY 560 1.5T A/T CVT LUXURY,112
2021-05,DFSK,GLORY 560 1.5T A/T CVT LUXURY,16
2021-06,DFSK,GLORY 560 1.5T A/T CVT LUXURY,10
2021-07,DFSK,GLORY 560 1.5T A/T CVT LUXURY,23
2021-08,DFSK,GLORY 560 1.5T A/T CVT LUXURY,16
2021-09,DFSK,GLORY 560 1.5T A/T CVT LUXURY,16
2021-010,DFSK,GLORY 560 1.5T A/T CVT LUXURY,38
2021-011,DFSK,GLORY 560 1.5T A/T CVT LUXURY,3
2021-012,DFSK,GLORY 560 1.5T A/T CVT LUXURY,4
2021-01,DFSK,GELORA Blind Van (4X2) M/T,2
2021-02,DFSK,GELORA Blind Van (4X2) M/T,14
2021-03,DFSK,GELORA Blind Van (4X2) M/T,5
2021-04,DFSK,GELORA Blind Van (4X2) M/T,8
2021-05,DFSK,GELORA Blind Van (4X2) M/T,2
2021-06,DFSK,GELORA Blind Van (4X2) M/T,8
2021-07,DFSK,GELORA Blind Van (4X2) M/T,4
2021-08,DFSK,GELORA Blind Van (4X2) M/T,3
2021-09,DFSK,GELORA Blind Van (4X2) M/T,1
2021-010,DFSK,GELORA Blind Van (4X2) M/T,11
2021-011,DFSK,GELORA Blind Van (4X2) M/T,13
2021-012,DFSK,GELORA Blind Van (4X2) M/T,21
2021-01,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,1
2021-02,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,5
2021-03,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,-
2021-04,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,5
2021-05,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,8
2021-06,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,5
2021-07,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,6
2021-08,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,1
2021-09,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,9
2021-010,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,6
2021-011,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,1
2021-012,DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,2
2021-01,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-02,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-03,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-04,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-05,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-06,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-07,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-08,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-09,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-010,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,1
2021-011,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-012,DFSK,GELORA EC35 BLIND VAN (4X2) A/T,-
2021-01,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-02,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-03,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-04,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-05,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-06,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-07,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-08,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-09,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-010,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,1
2021-011,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-012,DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,-
2021-01,HONDA,Brio RS,299
2021-02,HONDA,Brio RS,263
2021-03,HONDA,Brio RS,438
2021-04,HONDA,Brio RS,328
2021-05,HONDA,Brio RS,75
2021-06,HONDA,Brio RS,295
2021-07,HONDA,Brio RS,230
2021-08,HONDA,Brio RS,119
2021-09,HONDA,Brio RS,16
2021-010,HONDA,Brio RS,180
2021-011,HONDA,Brio RS,121
2021-012,HONDA,Brio RS,240
2021-01,HONDA,Brio RS,1091
2021-02,HONDA,Brio RS,313
2021-03,HONDA,Brio RS,1696
2021-04,HONDA,Brio RS,906
2021-05,HONDA,Brio RS,1485
2021-06,HONDA,Brio RS,1625
2021-07,HONDA,Brio RS,1694
2021-08,HONDA,Brio RS,769
2021-09,HONDA,Brio RS,135
2021-010,HONDA,Brio RS,716
2021-011,HONDA,Brio RS,494
2021-012,HONDA,Brio RS,1491
2021-01,HONDA,New CR-V T,43
2021-02,HONDA,New CR-V T,60
2021-03,HONDA,New CR-V T,-
2021-04,HONDA,New CR-V T,-
2021-05,HONDA,New CR-V T,-
2021-06,HONDA,New CR-V T,-
2021-07,HONDA,New CR-V T,-
2021-08,HONDA,New CR-V T,-
2021-09,HONDA,New CR-V T,-
2021-010,HONDA,New CR-V T,-
2021-011,HONDA,New CR-V T,-
2021-012,HONDA,New CR-V T,-
2021-01,HONDA,New CR-V Prestige,229
2021-02,HONDA,New CR-V Prestige,288
2021-03,HONDA,New CR-V Prestige,-
2021-04,HONDA,New CR-V Prestige,-
2021-05,HONDA,New CR-V Prestige,-
2021-06,HONDA,New CR-V Prestige,-
2021-07,HONDA,New CR-V Prestige,-
2021-08,HONDA,New CR-V Prestige,-
2021-09,HONDA,New CR-V Prestige,-
2021-010,HONDA,New CR-V Prestige,-
2021-011,HONDA,New CR-V Prestige,-
2021-012,HONDA,New CR-V Prestige,-
2021-01,HONDA,New CR-V T,-
2021-02,HONDA,New CR-V T,-
2021-03,HONDA,New CR-V T,98
2021-04,HONDA,New CR-V T,18
2021-05,HONDA,New CR-V T,122
2021-06,HONDA,New CR-V T,59
2021-07,HONDA,New CR-V T,16
2021-08,HONDA,New CR-V T,104
2021-09,HONDA,New CR-V T,3
2021-010,HONDA,New CR-V T,291
2021-011,HONDA,New CR-V T,118
2021-012,HONDA,New CR-V T,71
2021-01,HONDA,New CR-V Prestige,-
2021-02,HONDA,New CR-V Prestige,-
2021-03,HONDA,New CR-V Prestige,539
2021-04,HONDA,New CR-V Prestige,676
2021-05,HONDA,New CR-V Prestige,527
2021-06,HONDA,New CR-V Prestige,278
2021-07,HONDA,New CR-V Prestige,624
2021-08,HONDA,New CR-V Prestige,607
2021-09,HONDA,New CR-V Prestige,473
2021-010,HONDA,New CR-V Prestige,1587
2021-011,HONDA,New CR-V Prestige,713
2021-012,HONDA,New CR-V Prestige,1128
2021-01,HONDA,HR-V S,54
2021-02,HONDA,HR-V S,8
2021-03,HONDA,HR-V S,161
2021-04,HONDA,HR-V S,99
2021-05,HONDA,HR-V S,31
2021-06,HONDA,HR-V S,-
2021-07,HONDA,HR-V S,60
2021-08,HONDA,HR-V S,60
2021-09,HONDA,HR-V S,119
2021-010,HONDA,HR-V S,1
2021-011,HONDA,HR-V S,60
2021-012,HONDA,HR-V S,121
2021-01,HONDA,HR-V S,12
2021-02,HONDA,HR-V S,10
2021-03,HONDA,HR-V S,116
2021-04,HONDA,HR-V S,62
2021-05,HONDA,HR-V S,3
2021-06,HONDA,HR-V S,50
2021-07,HONDA,HR-V S,10
2021-08,HONDA,HR-V S,59
2021-09,HONDA,HR-V S,-
2021-010,HONDA,HR-V S,-
2021-011,HONDA,HR-V S,60
2021-012,HONDA,HR-V S,121
2021-01,HONDA,HR-V E,601
2021-02,HONDA,HR-V E,257
2021-03,HONDA,HR-V E,678
2021-04,HONDA,HR-V E,357
2021-05,HONDA,HR-V E,182
2021-06,HONDA,HR-V E,356
2021-07,HONDA,HR-V E,426
2021-08,HONDA,HR-V E,300
2021-09,HONDA,HR-V E,406
2021-010,HONDA,HR-V E,254
2021-011,HONDA,HR-V E,300
2021-012,HONDA,HR-V E,662
2021-01,HONDA,HR-V E+,720
2021-02,HONDA,HR-V E+,627
2021-03,HONDA,HR-V E+,1517
2021-04,HONDA,HR-V E+,800
2021-05,HONDA,HR-V E+,391
2021-06,HONDA,HR-V E+,693
2021-07,HONDA,HR-V E+,1200
2021-08,HONDA,HR-V E+,1127
2021-09,HONDA,HR-V E+,520
2021-010,HONDA,HR-V E+,794
2021-011,HONDA,HR-V E+,848
2021-012,HONDA,HR-V E+,428
2021-01,HONDA,CIVIC 5D E,81
2021-02,HONDA,CIVIC 5D E,103
2021-03,HONDA,CIVIC 5D E,55
2021-04,HONDA,CIVIC 5D E,3
2021-05,HONDA,CIVIC 5D E,26
2021-06,HONDA,CIVIC 5D E,6
2021-07,HONDA,CIVIC 5D E,106
2021-08,HONDA,CIVIC 5D E,91
2021-09,HONDA,CIVIC 5D E,102
2021-010,HONDA,CIVIC 5D E,1
2021-011,HONDA,CIVIC 5D E,-
2021-012,HONDA,CIVIC 5D E,-
2021-01,HONDA,All New Jazz RS 15,50
2021-02,HONDA,All New Jazz RS 15,120
2021-03,HONDA,All New Jazz RS 15,-
2021-04,HONDA,All New Jazz RS 15,-
2021-05,HONDA,All New Jazz RS 15,-
2021-06,HONDA,All New Jazz RS 15,-
2021-07,HONDA,All New Jazz RS 15,-
2021-08,HONDA,All New Jazz RS 15,-
2021-09,HONDA,All New Jazz RS 15,-
2021-010,HONDA,All New Jazz RS 15,-
2021-011,HONDA,All New Jazz RS 15,-
2021-012,HONDA,All New Jazz RS 15,-
2021-01,HONDA,All New Jazz RS 15,357
2021-02,HONDA,All New Jazz RS 15,370
2021-03,HONDA,All New Jazz RS 15,-
2021-04,HONDA,All New Jazz RS 15,-
2021-05,HONDA,All New Jazz RS 15,-
2021-06,HONDA,All New Jazz RS 15,-
2021-07,HONDA,All New Jazz RS 15,-
2021-08,HONDA,All New Jazz RS 15,-
2021-09,HONDA,All New Jazz RS 15,-
2021-010,HONDA,All New Jazz RS 15,-
2021-011,HONDA,All New Jazz RS 15,-
2021-012,HONDA,All New Jazz RS 15,-
2021-01,HONDA,CITY HB RS,-
2021-02,HONDA,CITY HB RS,-
2021-03,HONDA,CITY HB RS,-
2021-04,HONDA,CITY HB RS,119
2021-05,HONDA,CITY HB RS,120
2021-06,HONDA,CITY HB RS,237
2021-07,HONDA,CITY HB RS,298
2021-08,HONDA,CITY HB RS,292
2021-09,HONDA,CITY HB RS,73
2021-010,HONDA,CITY HB RS,-
2021-011,HONDA,CITY HB RS,-
2021-012,HONDA,CITY HB RS,-
2021-01,HONDA,CITY HB RS,-
2021-02,HONDA,CITY HB RS,-
2021-03,HONDA,CITY HB RS,1
2021-04,HONDA,CITY HB RS,669
2021-05,HONDA,CITY HB RS,685
2021-06,HONDA,CITY HB RS,1257
2021-07,HONDA,CITY HB RS,1091
2021-08,HONDA,CITY HB RS,1548
2021-09,HONDA,CITY HB RS,857
2021-010,HONDA,CITY HB RS,342
2021-011,HONDA,CITY HB RS,926
2021-012,HONDA,CITY HB RS,1127
2021-01,HONDA,New Mobilio S,119
2021-02,HONDA,New Mobilio S,28
2021-03,HONDA,New Mobilio S,299
2021-04,HONDA,New Mobilio S,209
2021-05,HONDA,New Mobilio S,65
2021-06,HONDA,New Mobilio S,234
2021-07,HONDA,New Mobilio S,245
2021-08,HONDA,New Mobilio S,61
2021-09,HONDA,New Mobilio S,-
2021-010,HONDA,New Mobilio S,144
2021-011,HONDA,New Mobilio S,214
2021-012,HONDA,New Mobilio S,182
2021-01,HONDA,New Mobilio E,181
2021-02,HONDA,New Mobilio E,113
2021-03,HONDA,New Mobilio E,239
2021-04,HONDA,New Mobilio E,7
2021-05,HONDA,New Mobilio E,60
2021-06,HONDA,New Mobilio E,112
2021-07,HONDA,New Mobilio E,137
2021-08,HONDA,New Mobilio E,111
2021-09,HONDA,New Mobilio E,-
2021-010,HONDA,New Mobilio E,-
2021-011,HONDA,New Mobilio E,180
2021-012,HONDA,New Mobilio E,60
2021-01,HONDA,New Mobilio E,379
2021-02,HONDA,New Mobilio E,133
2021-03,HONDA,New Mobilio E,421
2021-04,HONDA,New Mobilio E,73
2021-05,HONDA,New Mobilio E,74
2021-06,HONDA,New Mobilio E,113
2021-07,HONDA,New Mobilio E,186
2021-08,HONDA,New Mobilio E,120
2021-09,HONDA,New Mobilio E,-
2021-010,HONDA,New Mobilio E,-
2021-011,HONDA,New Mobilio E,120
2021-012,HONDA,New Mobilio E,121
2021-01,HONDA,New Mobilio RS,51
2021-02,HONDA,New Mobilio RS,28
2021-03,HONDA,New Mobilio RS,38
2021-04,HONDA,New Mobilio RS,59
2021-05,HONDA,New Mobilio RS,4
2021-06,HONDA,New Mobilio RS,-
2021-07,HONDA,New Mobilio RS,23
2021-08,HONDA,New Mobilio RS,36
2021-09,HONDA,New Mobilio RS,-
2021-010,HONDA,New Mobilio RS,-
2021-011,HONDA,New Mobilio RS,60
2021-012,HONDA,New Mobilio RS,1
2021-01,HONDA,New Mobilio RS,93
2021-02,HONDA,New Mobilio RS,32
2021-03,HONDA,New Mobilio RS,151
2021-04,HONDA,New Mobilio RS,9
2021-05,HONDA,New Mobilio RS,1
2021-06,HONDA,New Mobilio RS,-
2021-07,HONDA,New Mobilio RS,120
2021-08,HONDA,New Mobilio RS,59
2021-09,HONDA,New Mobilio RS,1
2021-010,HONDA,New Mobilio RS,-
2021-011,HONDA,New Mobilio RS,57
2021-012,HONDA,New Mobilio RS,3
2021-01,HONDA,BR-V E+,35
2021-02,HONDA,BR-V E+,18
2021-03,HONDA,BR-V E+,62
2021-04,HONDA,BR-V E+,5
2021-05,HONDA,BR-V E+,-
2021-06,HONDA,BR-V E+,58
2021-07,HONDA,BR-V E+,2
2021-08,HONDA,BR-V E+,59
2021-09,HONDA,BR-V E+,58
2021-010,HONDA,BR-V E+,62
2021-011,HONDA,BR-V E+,121
2021-012,HONDA,BR-V E+,-
2021-01,HONDA,BR-V E+,58
2021-02,HONDA,BR-V E+,22
2021-03,HONDA,BR-V E+,183
2021-04,HONDA,BR-V E+,63
2021-05,HONDA,BR-V E+,65
2021-06,HONDA,BR-V E+,117
2021-07,HONDA,BR-V E+,4
2021-08,HONDA,BR-V E+,60
2021-09,HONDA,BR-V E+,58
2021-010,HONDA,BR-V E+,118
2021-011,HONDA,BR-V E+,245
2021-012,HONDA,BR-V E+,3
2021-01,HONDA,BR-V E Prestige,101
2021-02,HONDA,BR-V E Prestige,75
2021-03,HONDA,BR-V E Prestige,122
2021-04,HONDA,BR-V E Prestige,57
2021-05,HONDA,BR-V E Prestige,123
2021-06,HONDA,BR-V E Prestige,178
2021-07,HONDA,BR-V E Prestige,4
2021-08,HONDA,BR-V E Prestige,119
2021-09,HONDA,BR-V E Prestige,120
2021-010,HONDA,BR-V E Prestige,112
2021-011,HONDA,BR-V E Prestige,309
2021-012,HONDA,BR-V E Prestige,153
2021-01,HYUNDAI - HIM,Grand i10,-
2021-02,HYUNDAI - HIM,Grand i10,1
2021-03,HYUNDAI - HIM,Grand i10,-
2021-04,HYUNDAI - HIM,Grand i10,-
2021-05,HYUNDAI - HIM,Grand i10,-
2021-06,HYUNDAI - HIM,Grand i10,-
2021-07,HYUNDAI - HIM,Grand i10,-
2021-08,HYUNDAI - HIM,Grand i10,-
2021-09,HYUNDAI - HIM,Grand i10,-
2021-010,HYUNDAI - HIM,Grand i10,-
2021-011,HYUNDAI - HIM,Grand i10,-
2021-012,HYUNDAI - HIM,Grand i10,-
2021-01,KIA,Picanto EX,1
2021-02,KIA,Picanto EX,-
2021-03,KIA,Picanto EX,-
2021-04,KIA,Picanto EX,-
2021-05,KIA,Picanto EX,-
2021-06,KIA,Picanto EX,-
2021-07,KIA,Picanto EX,-
2021-08,KIA,Picanto EX,-
2021-09,KIA,Picanto EX,-
2021-010,KIA,Picanto EX,-
2021-011,KIA,Picanto EX,-
2021-012,KIA,Picanto EX,-
2021-01,KIA,Picanto GT-Line,5
2021-02,KIA,Picanto GT-Line,-
2021-03,KIA,Picanto GT-Line,-
2021-04,KIA,Picanto GT-Line,-
2021-05,KIA,Picanto GT-Line,-
2021-06,KIA,Picanto GT-Line,-
2021-07,KIA,Picanto GT-Line,-
2021-08,KIA,Picanto GT-Line,-
2021-09,KIA,Picanto GT-Line,-
2021-010,KIA,Picanto GT-Line,-
2021-011,KIA,Picanto GT-Line,-
2021-012,KIA,Picanto GT-Line,-
2021-01,KIA,Seltos EXP,-
2021-02,KIA,Seltos EXP,-
2021-03,KIA,Seltos EXP,43
2021-04,KIA,Seltos EXP,85
2021-05,KIA,Seltos EXP,72
2021-06,KIA,Seltos EXP,-
2021-07,KIA,Seltos EXP,86
2021-08,KIA,Seltos EXP,4
2021-09,KIA,Seltos EXP,25
2021-010,KIA,Seltos EXP,24
2021-011,KIA,Seltos EXP,51
2021-012,KIA,Seltos EXP,5
2021-01,KIA,Seltos EX,8
2021-02,KIA,Seltos EX,-
2021-03,KIA,Seltos EX,-
2021-04,KIA,Seltos EX,-
2021-05,KIA,Seltos EX,-
2021-06,KIA,Seltos EX,-
2021-07,KIA,Seltos EX,-
2021-08,KIA,Seltos EX,-
2021-09,KIA,Seltos EX,-
2021-010,KIA,Seltos EX,-
2021-011,KIA,Seltos EX,-
2021-012,KIA,Seltos EX,-
2021-01,KIA,Seltos E,1
2021-02,KIA,Seltos E,1
2021-03,KIA,Seltos E,-
2021-04,KIA,Seltos E,-
2021-05,KIA,Seltos E,3
2021-06,KIA,Seltos E,2
2021-07,KIA,Seltos E,-
2021-08,KIA,Seltos E,-
2021-09,KIA,Seltos E,1
2021-010,KIA,Seltos E,-
2021-011,KIA,Seltos E,-
2021-012,KIA,Seltos E,-
2021-01,KIA,Sonet Premiere,-
2021-02,KIA,Sonet Premiere,346
2021-03,KIA,Sonet Premiere,357
2021-04,KIA,Sonet Premiere,325
2021-05,KIA,Sonet Premiere,218
2021-06,KIA,Sonet Premiere,256
2021-07,KIA,Sonet Premiere,120
2021-08,KIA,Sonet Premiere,192
2021-09,KIA,Sonet Premiere,220
2021-010,KIA,Sonet Premiere,208
2021-011,KIA,Sonet Premiere,27
2021-012,KIA,Sonet Premiere,1
2021-01,KIA,Sonet Premiere,-
2021-02,KIA,Sonet Premiere,12
2021-03,KIA,Sonet Premiere,8
2021-04,KIA,Sonet Premiere,2
2021-05,KIA,Sonet Premiere,7
2021-06,KIA,Sonet Premiere,2
2021-07,KIA,Sonet Premiere,16
2021-08,KIA,Sonet Premiere,2
2021-09,KIA,Sonet Premiere,-
2021-010,KIA,Sonet Premiere,2
2021-011,KIA,Sonet Premiere,-
2021-012,KIA,Sonet Premiere,-
2021-01,MAZDA,Mazda 2 R AT IPM,2
2021-02,MAZDA,Mazda 2 R AT IPM,-
2021-03,MAZDA,Mazda 2 R AT IPM,-
2021-04,MAZDA,Mazda 2 R AT IPM,-
2021-05,MAZDA,Mazda 2 R AT IPM,-
2021-06,MAZDA,Mazda 2 R AT IPM,-
2021-07,MAZDA,Mazda 2 R AT IPM,-
2021-08,MAZDA,Mazda 2 R AT IPM,-
2021-09,MAZDA,Mazda 2 R AT IPM,-
2021-010,MAZDA,Mazda 2 R AT IPM,-
2021-011,MAZDA,Mazda 2 R AT IPM,-
2021-012,MAZDA,Mazda 2 R AT IPM,-
2021-01,MAZDA,Mazda 2 GT AT IPM,67
2021-02,MAZDA,Mazda 2 GT AT IPM,54
2021-03,MAZDA,Mazda 2 GT AT IPM,67
2021-04,MAZDA,Mazda 2 GT AT IPM,23
2021-05,MAZDA,Mazda 2 GT AT IPM,82
2021-06,MAZDA,Mazda 2 GT AT IPM,6
2021-07,MAZDA,Mazda 2 GT AT IPM,13
2021-08,MAZDA,Mazda 2 GT AT IPM,7
2021-09,MAZDA,Mazda 2 GT AT IPM,37
2021-010,MAZDA,Mazda 2 GT AT IPM,17
2021-011,MAZDA,Mazda 2 GT AT IPM,1
2021-012,MAZDA,Mazda 2 GT AT IPM,-
2021-01,MAZDA,Mazda 2 Elite AT IPM,4
2021-02,MAZDA,Mazda 2 Elite AT IPM,5
2021-03,MAZDA,Mazda 2 Elite AT IPM,5
2021-04,MAZDA,Mazda 2 Elite AT IPM,-
2021-05,MAZDA,Mazda 2 Elite AT IPM,-
2021-06,MAZDA,Mazda 2 Elite AT IPM,-
2021-07,MAZDA,Mazda 2 Elite AT IPM,-
2021-08,MAZDA,Mazda 2 Elite AT IPM,-
2021-09,MAZDA,Mazda 2 Elite AT IPM,-
2021-010,MAZDA,Mazda 2 Elite AT IPM,-
2021-011,MAZDA,Mazda 2 Elite AT IPM,-
2021-012,MAZDA,Mazda 2 Elite AT IPM,-
2021-01,MORRIS GARAGE,ZS Excite,-
2021-02,MORRIS GARAGE,ZS Excite,1
2021-03,MORRIS GARAGE,ZS Excite,-
2021-04,MORRIS GARAGE,ZS Excite,7
2021-05,MORRIS GARAGE,ZS Excite,3
2021-06,MORRIS GARAGE,ZS Excite,10
2021-07,MORRIS GARAGE,ZS Excite,22
2021-08,MORRIS GARAGE,ZS Excite,-
2021-09,MORRIS GARAGE,ZS Excite,-
2021-010,MORRIS GARAGE,ZS Excite,1
2021-011,MORRIS GARAGE,ZS Excite,-
2021-012,MORRIS GARAGE,ZS Excite,-
2021-01,MORRIS GARAGE,ZS Ignite,23
2021-02,MORRIS GARAGE,ZS Ignite,12
2021-03,MORRIS GARAGE,ZS Ignite,25
2021-04,MORRIS GARAGE,ZS Ignite,133
2021-05,MORRIS GARAGE,ZS Ignite,14
2021-06,MORRIS GARAGE,ZS Ignite,42
2021-07,MORRIS GARAGE,ZS Ignite,3
2021-08,MORRIS GARAGE,ZS Ignite,1
2021-09,MORRIS GARAGE,ZS Ignite,-
2021-010,MORRIS GARAGE,ZS Ignite,-
2021-011,MORRIS GARAGE,ZS Ignite,-
2021-012,MORRIS GARAGE,ZS Ignite,-
2021-01,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-02,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-03,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-04,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-05,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-06,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-07,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-08,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-09,MORRIS GARAGE,ZS Activate 1.5L CVT,13
2021-010,MORRIS GARAGE,ZS Activate 1.5L CVT,1
2021-011,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-012,MORRIS GARAGE,ZS Activate 1.5L CVT,-
2021-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-02,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-03,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-04,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-05,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-06,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-07,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-08,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-09,MORRIS GARAGE,ZS Ignite 1.5L CVT,13
2021-010,MORRIS GARAGE,ZS Ignite 1.5L CVT,7
2021-011,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-012,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2021-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-02,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-03,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-04,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-05,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-06,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-07,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-08,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-09,MORRIS GARAGE,ZS Magnify 1.5L CVT,99
2021-010,MORRIS GARAGE,ZS Magnify 1.5L CVT,45
2021-011,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-012,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2021-01,MORRIS GARAGE,HS Excite,1
2021-02,MORRIS GARAGE,HS Excite,2
2021-03,MORRIS GARAGE,HS Excite,-
2021-04,MORRIS GARAGE,HS Excite,6
2021-05,MORRIS GARAGE,HS Excite,1
2021-06,MORRIS GARAGE,HS Excite,4
2021-07,MORRIS GARAGE,HS Excite,-
2021-08,MORRIS GARAGE,HS Excite,-
2021-09,MORRIS GARAGE,HS Excite,-
2021-010,MORRIS GARAGE,HS Excite,-
2021-011,MORRIS GARAGE,HS Excite,1
2021-012,MORRIS GARAGE,HS Excite,-
2021-01,MORRIS GARAGE,HS Ignite,22
2021-02,MORRIS GARAGE,HS Ignite,21
2021-03,MORRIS GARAGE,HS Ignite,75
2021-04,MORRIS GARAGE,HS Ignite,67
2021-05,MORRIS GARAGE,HS Ignite,51
2021-06,MORRIS GARAGE,HS Ignite,23
2021-07,MORRIS GARAGE,HS Ignite,13
2021-08,MORRIS GARAGE,HS Ignite,15
2021-09,MORRIS GARAGE,HS Ignite,6
2021-010,MORRIS GARAGE,HS Ignite,21
2021-011,MORRIS GARAGE,HS Ignite,19
2021-012,MORRIS GARAGE,HS Ignite,6
2021-01,MORRIS GARAGE,HS i-Smart Magnify,-
2021-02,MORRIS GARAGE,HS i-Smart Magnify,-
2021-03,MORRIS GARAGE,HS i-Smart Magnify,-
2021-04,MORRIS GARAGE,HS i-Smart Magnify,-
2021-05,MORRIS GARAGE,HS i-Smart Magnify,18
2021-06,MORRIS GARAGE,HS i-Smart Magnify,29
2021-07,MORRIS GARAGE,HS i-Smart Magnify,9
2021-08,MORRIS GARAGE,HS i-Smart Magnify,15
2021-09,MORRIS GARAGE,HS i-Smart Magnify,7
2021-010,MORRIS GARAGE,HS i-Smart Magnify,42
2021-011,MORRIS GARAGE,HS i-Smart Magnify,68
2021-012,MORRIS GARAGE,HS i-Smart Magnify,58
2021-01,MINI,Cooper Hatch A/T,6
2021-02,MINI,Cooper Hatch A/T,4
2021-03,MINI,Cooper Hatch A/T,-
2021-04,MINI,Cooper Hatch A/T,-
2021-05,MINI,Cooper Hatch A/T,8
2021-06,MINI,Cooper Hatch A/T,6
2021-07,MINI,Cooper Hatch A/T,2
2021-08,MINI,Cooper Hatch A/T,1
2021-09,MINI,Cooper Hatch A/T,-
2021-010,MINI,Cooper Hatch A/T,-
2021-011,MINI,Cooper Hatch A/T,-
2021-012,MINI,Cooper Hatch A/T,1
2021-01,MINI,Cooper Hatch A/T,-
2021-02,MINI,Cooper Hatch A/T,-
2021-03,MINI,Cooper Hatch A/T,-
2021-04,MINI,Cooper Hatch A/T,-
2021-05,MINI,Cooper Hatch A/T,-
2021-06,MINI,Cooper Hatch A/T,-
2021-07,MINI,Cooper Hatch A/T,-
2021-08,MINI,Cooper Hatch A/T,3
