waktu,brand,tipe,sale
2025-07,HYUNDAI - HMID,Ioniq5 Prime Extended,-
2025-01,HYUNDAI - HMID,Ioniq5 Signature Reguler,-
2025-02,HYUNDAI - HMID,Ioniq5 Signature Reguler,3
2025-03,HYUNDAI - HMID,Ioniq5 Signature Reguler,11
2025-04,HYUNDAI - HMID,Ioniq5 Signature Reguler,-
2025-05,HYUNDAI - HMID,Ioniq5 Signature Reguler,-
2025-06,HYUNDAI - HMID,Ioniq5 Signature Reguler,-
2025-07,HYUNDAI - HMID,Ioniq5 Signature Reguler,-
2025-01,HYUNDAI - HMID,Ioniq5 Signature Extended,53
2025-02,HYUNDAI - HMID,Ioniq5 Signature Extended,97
2025-03,HYUNDAI - HMID,Ioniq5 Signature Extended,60
2025-04,HYUNDAI - HMID,Ioniq5 Signature Extended,47
2025-05,HYUNDAI - HMID,Ioniq5 Signature Extended,213
2025-06,HYUNDAI - HMID,Ioniq5 Signature Extended,3
2025-07,HYUNDAI - HMID,Ioniq5 Signature Extended,18
2025-01,HYUNDAI - HMID,Ioniq5 Signature N,4
2025-02,HYUNDAI - HMID,Ioniq5 Signature N,5
2025-03,HYUNDAI - HMID,Ioniq5 Signature N,5
2025-04,HYUNDAI - HMID,Ioniq5 Signature N,2
2025-05,HYUNDAI - HMID,Ioniq5 Signature N,2
2025-06,HYUNDAI - HMID,Ioniq5 Signature N,1
2025-07,HYUNDAI - HMID,Ioniq5 Signature N,1
2025-01,JAECOO,J7,-
2025-02,JAECOO,J7,-
2025-03,JAECOO,J7,-
2025-04,JAECOO,J7,-
2025-05,JAECOO,J7,-
2025-06,JAECOO,J7,120
2025-07,JAECOO,J7,-
2025-01,JETOUR,Dashing Journey,-
2025-02,JETOUR,Dashing Journey,10
2025-03,JETOUR,Dashing Journey,3
2025-04,JETOUR,Dashing Journey,3
2025-05,JETOUR,Dashing Journey,-
2025-06,JETOUR,Dashing Journey,1
2025-07,JETOUR,Dashing Journey,4
2025-01,JETOUR,Dashing Inspira,-
2025-02,JETOUR,Dashing Inspira,36
2025-03,JETOUR,Dashing Inspira,48
2025-04,JETOUR,Dashing Inspira,5
2025-05,JETOUR,Dashing Inspira,9
2025-06,JETOUR,Dashing Inspira,64
2025-07,JETOUR,Dashing Inspira,26
2025-01,JETOUR,X70P Journey,-
2025-02,JETOUR,X70P Journey,-
2025-03,JETOUR,X70P Journey,3
2025-04,JETOUR,X70P Journey,-
2025-05,JETOUR,X70P Journey,-
2025-06,JETOUR,X70P Journey,1
2025-07,JETOUR,X70P Journey,2
2025-01,JETOUR,X70P Inspira,-
2025-02,JETOUR,X70P Inspira,36
2025-03,JETOUR,X70P Inspira,10
2025-04,JETOUR,X70P Inspira,12
2025-05,JETOUR,X70P Inspira,11
2025-06,JETOUR,X70P Inspira,22
2025-07,JETOUR,X70P Inspira,27
2025-01,KIA,Sonet Premiere,30
2025-02,KIA,Sonet Premiere,-
2025-03,KIA,Sonet Premiere,-
2025-04,KIA,Sonet Premiere,-
2025-05,KIA,Sonet Premiere,-
2025-06,KIA,Sonet Premiere,-
2025-07,KIA,Sonet Premiere,1
2025-01,KIA,Sonet Premiere,-
2025-02,KIA,Sonet Premiere,-
2025-03,KIA,Sonet Premiere,-
2025-04,KIA,Sonet Premiere,-
2025-05,KIA,Sonet Premiere,-
2025-06,KIA,Sonet Premiere,-
2025-07,KIA,Sonet Premiere,-
2025-01,KIA,Carens,-
2025-02,KIA,Carens,-
2025-03,KIA,Carens,-
2025-04,KIA,Carens,1
2025-05,KIA,Carens,-
2025-06,KIA,Carens,-
2025-07,KIA,Carens,-
2025-01,KIA,Carens,-
2025-02,KIA,Carens,2
2025-03,KIA,Carens,-
2025-04,KIA,Carens,-
2025-05,KIA,Carens,-
2025-06,KIA,Carens,1
2025-07,KIA,Carens,2
2025-01,LEXUS,LBX Luxury 1.5 Cvt Hev,1
2025-02,LEXUS,LBX Luxury 1.5 Cvt Hev,3
2025-03,LEXUS,LBX Luxury 1.5 Cvt Hev,4
2025-04,LEXUS,LBX Luxury 1.5 Cvt Hev,8
2025-05,LEXUS,LBX Luxury 1.5 Cvt Hev,3
2025-06,LEXUS,LBX Luxury 1.5 Cvt Hev,3
2025-07,LEXUS,LBX Luxury 1.5 Cvt Hev,-
2025-01,LEXUS,"LBX Sport 1,5 Cvt HEV",-
2025-02,LEXUS,"LBX Sport 1,5 Cvt HEV",2
2025-03,LEXUS,"LBX Sport 1,5 Cvt HEV",-
2025-04,LEXUS,"LBX Sport 1,5 Cvt HEV",-
2025-05,LEXUS,"LBX Sport 1,5 Cvt HEV",2
2025-06,LEXUS,"LBX Sport 1,5 Cvt HEV",1
2025-07,LEXUS,"LBX Sport 1,5 Cvt HEV",1
2025-01,MAZDA,Mazda 2 GT AT,-
2025-02,MAZDA,Mazda 2 GT AT,-
2025-03,MAZDA,Mazda 2 GT AT,-
2025-04,MAZDA,Mazda 2 GT AT,-
2025-05,MAZDA,Mazda 2 GT AT,-
2025-06,MAZDA,Mazda 2 GT AT,-
2025-07,MAZDA,Mazda 2 GT AT,-
2025-01,MAZDA,CX-3 Kuro,-
2025-02,MAZDA,CX-3 Kuro,-
2025-03,MAZDA,CX-3 Kuro,-
2025-04,MAZDA,CX-3 Kuro,-
2025-05,MAZDA,CX-3 Kuro,-
2025-06,MAZDA,CX-3 Kuro,-
2025-07,MAZDA,CX-3 Kuro,16
2025-01,MAZDA,MX-3 BEV,2
2025-02,MAZDA,MX-3 BEV,-
2025-03,MAZDA,MX-3 BEV,1
2025-04,MAZDA,MX-3 BEV,-
2025-05,MAZDA,MX-3 BEV,1
2025-06,MAZDA,MX-3 BEV,-
2025-07,MAZDA,MX-3 BEV,1
2025-01,MAXUS,MIFA 7,6
2025-02,MAXUS,MIFA 7,2
2025-03,MAXUS,MIFA 7,11
2025-04,MAXUS,MIFA 7,1
2025-05,MAXUS,MIFA 7,1
2025-06,MAXUS,MIFA 7,-
2025-07,MAXUS,MIFA 7,3
2025-01,MAXUS,MIFA 9,17
2025-02,MAXUS,MIFA 9,6
2025-03,MAXUS,MIFA 9,10
2025-04,MAXUS,MIFA 9,2
2025-05,MAXUS,MIFA 9,3
2025-06,MAXUS,MIFA 9,1
2025-07,MAXUS,MIFA 9,2
2025-01,MAXUS,MIFA 7 Lombardi,-
2025-02,MAXUS,MIFA 7 Lombardi,-
2025-03,MAXUS,MIFA 7 Lombardi,-
2025-04,MAXUS,MIFA 7 Lombardi,-
2025-05,MAXUS,MIFA 7 Lombardi,-
2025-06,MAXUS,MIFA 7 Lombardi,-
2025-07,MAXUS,MIFA 7 Lombardi,-
2025-01,MAXUS,MIFA 9 Lombardi,-
2025-02,MAXUS,MIFA 9 Lombardi,-
2025-03,MAXUS,MIFA 9 Lombardi,-
2025-04,MAXUS,MIFA 9 Lombardi,-
2025-05,MAXUS,MIFA 9 Lombardi,-
2025-06,MAXUS,MIFA 9 Lombardi,-
2025-07,MAXUS,MIFA 9 Lombardi,1
2025-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2025-02,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2025-03,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2025-04,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2025-05,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2025-06,MORRIS GARAGE,ZS Ignite 1.5L CVT,-
2025-07,MORRIS GARAGE,ZS Ignite 1.5L CVT,1
2025-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,3
2025-02,MORRIS GARAGE,ZS Magnify 1.5L CVT,1
2025-03,MORRIS GARAGE,ZS Magnify 1.5L CVT,1
2025-04,MORRIS GARAGE,ZS Magnify 1.5L CVT,-
2025-05,MORRIS GARAGE,ZS Magnify 1.5L CVT,3
2025-06,MORRIS GARAGE,ZS Magnify 1.5L CVT,1
2025-07,MORRIS GARAGE,ZS Magnify 1.5L CVT,16
2025-01,MORRIS GARAGE,New HS i0Smart Magnify,-
2025-02,MORRIS GARAGE,New HS i0Smart Magnify,-
2025-03,MORRIS GARAGE,New HS i0Smart Magnify,1
2025-04,MORRIS GARAGE,New HS i0Smart Magnify,-
2025-05,MORRIS GARAGE,New HS i0Smart Magnify,-
2025-06,MORRIS GARAGE,New HS i0Smart Magnify,-
2025-07,MORRIS GARAGE,New HS i0Smart Magnify,1
2025-01,MORRIS GARAGE,4 EV Magnify CKD,95
2025-02,MORRIS GARAGE,4 EV Magnify CKD,189
2025-03,MORRIS GARAGE,4 EV Magnify CKD,137
2025-04,MORRIS GARAGE,4 EV Magnify CKD,102
2025-05,MORRIS GARAGE,4 EV Magnify CKD,31
2025-06,MORRIS GARAGE,4 EV Magnify CKD,7
2025-07,MORRIS GARAGE,4 EV Magnify CKD,66
2025-01,MORRIS GARAGE,4 EV Magnify Max CKD,-
2025-02,MORRIS GARAGE,4 EV Magnify Max CKD,-
2025-03,MORRIS GARAGE,4 EV Magnify Max CKD,-
2025-04,MORRIS GARAGE,4 EV Magnify Max CKD,-
2025-05,MORRIS GARAGE,4 EV Magnify Max CKD,-
2025-06,MORRIS GARAGE,4 EV Magnify Max CKD,-
2025-07,MORRIS GARAGE,4 EV Magnify Max CKD,39
2025-01,MORRIS GARAGE,ZS EV Magnify,33
2025-02,MORRIS GARAGE,ZS EV Magnify,26
2025-03,MORRIS GARAGE,ZS EV Magnify,26
2025-04,MORRIS GARAGE,ZS EV Magnify,8
2025-05,MORRIS GARAGE,ZS EV Magnify,32
2025-06,MORRIS GARAGE,ZS EV Magnify,48
2025-07,MORRIS GARAGE,ZS EV Magnify,11
2025-01,MORRIS GARAGE,4 EV Ignite CKD,-
2025-02,MORRIS GARAGE,4 EV Ignite CKD,-
2025-03,MORRIS GARAGE,4 EV Ignite CKD,-
2025-04,MORRIS GARAGE,4 EV Ignite CKD,-
2025-05,MORRIS GARAGE,4 EV Ignite CKD,50
2025-06,MORRIS GARAGE,4 EV Ignite CKD,87
2025-07,MORRIS GARAGE,4 EV Ignite CKD,-
2025-01,MORRIS GARAGE,ZS EV Ignite,-
2025-02,MORRIS GARAGE,ZS EV Ignite,-
2025-03,MORRIS GARAGE,ZS EV Ignite,-
2025-04,MORRIS GARAGE,ZS EV Ignite,-
2025-05,MORRIS GARAGE,ZS EV Ignite,17
2025-06,MORRIS GARAGE,ZS EV Ignite,-
2025-07,MORRIS GARAGE,ZS EV Ignite,-
2025-01,MORRIS GARAGE,VS HEV Magnify,3
2025-02,MORRIS GARAGE,VS HEV Magnify,4
2025-03,MORRIS GARAGE,VS HEV Magnify,2
2025-04,MORRIS GARAGE,VS HEV Magnify,1
2025-05,MORRIS GARAGE,VS HEV Magnify,-
2025-06,MORRIS GARAGE,VS HEV Magnify,-
2025-07,MORRIS GARAGE,VS HEV Magnify,7
2025-01,MORRIS GARAGE,EP,-
2025-02,MORRIS GARAGE,EP,-
2025-03,MORRIS GARAGE,EP,-
2025-04,MORRIS GARAGE,EP,-
2025-05,MORRIS GARAGE,EP,-
2025-06,MORRIS GARAGE,EP,-
2025-07,MORRIS GARAGE,EP,-
2025-01,MINI,Cooper Hatch A/T,-
2025-02,MINI,Cooper Hatch A/T,-
2025-03,MINI,Cooper Hatch A/T,-
2025-04,MINI,Cooper Hatch A/T,-
2025-05,MINI,Cooper Hatch A/T,-
2025-06,MINI,Cooper Hatch A/T,-
2025-07,MINI,Cooper Hatch A/T,-
2025-01,MINI,Cooper 5 Door A/T,1
2025-02,MINI,Cooper 5 Door A/T,-
2025-03,MINI,Cooper 5 Door A/T,1
2025-04,MINI,Cooper 5 Door A/T,-
2025-05,MINI,Cooper 5 Door A/T,-
2025-06,MINI,Cooper 5 Door A/T,-
2025-07,MINI,Cooper 5 Door A/T,-
2025-01,MINI,Cooper Countryman F60 CKD A/T,-
2025-02,MINI,Cooper Countryman F60 CKD A/T,4
2025-03,MINI,Cooper Countryman F60 CKD A/T,-
2025-04,MINI,Cooper Countryman F60 CKD A/T,-
2025-05,MINI,Cooper Countryman F60 CKD A/T,-
2025-06,MINI,Cooper Countryman F60 CKD A/T,-
2025-07,MINI,Cooper Countryman F60 CKD A/T,-
2025-01,MINI,Cooper SE Hatch A/T,1
2025-02,MINI,Cooper SE Hatch A/T,17
2025-03,MINI,Cooper SE Hatch A/T,-
2025-04,MINI,Cooper SE Hatch A/T,-
2025-05,MINI,Cooper SE Hatch A/T,-
2025-06,MINI,Cooper SE Hatch A/T,1
2025-07,MINI,Cooper SE Hatch A/T,-
2025-01,MINI,Cooper SE A/T,2
2025-02,MINI,Cooper SE A/T,9
2025-03,MINI,Cooper SE A/T,-
2025-04,MINI,Cooper SE A/T,4
2025-05,MINI,Cooper SE A/T,-
2025-06,MINI,Cooper SE A/T,2
2025-07,MINI,Cooper SE A/T,4
2025-01,MINI,Cbu Aceman Se At 82Gc,-
2025-02,MINI,Cbu Aceman Se At 82Gc,6
2025-03,MINI,Cbu Aceman Se At 82Gc,8
2025-04,MINI,Cbu Aceman Se At 82Gc,1
2025-05,MINI,Cbu Aceman Se At 82Gc,2
2025-06,MINI,Cbu Aceman Se At 82Gc,2
2025-07,MINI,Cbu Aceman Se At 82Gc,-
2025-01,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE (4X2) CVT,1.224
2025-02,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE (4X2) CVT,1.092
2025-03,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE (4X2) CVT,948
2025-04,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE (4X2) CVT,618
2025-05,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE (4X2) CVT,960
2025-06,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE (4X2) CVT,812
2025-07,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE (4X2) CVT,625
2025-01,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE0L (4X2) MT,73
2025-02,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE0L (4X2) MT,57
2025-03,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE0L (4X2) MT,79
2025-04,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE0L (4X2) MT,48
2025-05,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE0L (4X2) MT,47
2025-06,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE0L (4X2) MT,36
2025-07,MITSUBISHI MOTORS,Xpander 1.5L ULTIMATE0L (4X2) MT,38
2025-01,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,202
2025-02,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,230
2025-03,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,173
2025-04,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,31
2025-05,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,172
2025-06,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,338
2025-07,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,300
2025-01,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,120
2025-02,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,138
2025-03,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,137
2025-04,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,67
2025-05,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,82
2025-06,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,222
2025-07,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,119
2025-01,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,-
2025-02,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,2
2025-03,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,-
2025-04,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,-
2025-05,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,26
2025-06,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,16
2025-07,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,55
2025-01,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,75
2025-02,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,132
2025-03,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,16
2025-04,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,-
2025-05,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,9
2025-06,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,5
2025-07,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,144
2025-01,MITSUBISHI MOTORS,Xpander Cross 1.5L PREMIUM (4X2) CVT,785
2025-02,MITSUBISHI MOTORS,Xpander Cross 1.5L PREMIUM (4X2) CVT,753
2025-03,MITSUBISHI MOTORS,Xpander Cross 1.5L PREMIUM (4X2) CVT,755
2025-04,MITSUBISHI MOTORS,Xpander Cross 1.5L PREMIUM (4X2) CVT,527
2025-05,MITSUBISHI MOTORS,Xpander Cross 1.5L PREMIUM (4X2) CVT,572
2025-06,MITSUBISHI MOTORS,Xpander Cross 1.5L PREMIUM (4X2) CVT,755
2025-07,MITSUBISHI MOTORS,Xpander Cross 1.5L PREMIUM (4X2) CVT,608
2025-01,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) CVT,-
2025-02,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) CVT,-
2025-03,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) CVT,-
2025-04,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) CVT,-
2025-05,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) CVT,-
2025-06,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) CVT,-
2025-07,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) CVT,-
2025-01,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) M/T,201
2025-02,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) M/T,136
2025-03,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) M/T,181
2025-04,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) M/T,79
2025-05,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) M/T,91
2025-06,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) M/T,106
2025-07,MITSUBISHI MOTORS,Xpander Cross 1.5L (4X2) M/T,110
2025-01,MITSUBISHI MOTORS,Destinator 1.5L Ultimate Premium (4X2) A/T,-
2025-02,MITSUBISHI MOTORS,Destinator 1.5L Ultimate Premium (4X2) A/T,-
2025-03,MITSUBISHI MOTORS,Destinator 1.5L Ultimate Premium (4X2) A/T,-
2025-04,MITSUBISHI MOTORS,Destinator 1.5L Ultimate Premium (4X2) A/T,-
2025-05,MITSUBISHI MOTORS,Destinator 1.5L Ultimate Premium (4X2) A/T,-
2025-06,MITSUBISHI MOTORS,Destinator 1.5L Ultimate Premium (4X2) A/T,-
2025-07,MITSUBISHI MOTORS,Destinator 1.5L Ultimate Premium (4X2) A/T,96
2025-01,MITSUBISHI MOTORS,Destinator 1.5L Ultimate (4X2) A/T,-
2025-02,MITSUBISHI MOTORS,Destinator 1.5L Ultimate (4X2) A/T,-
2025-03,MITSUBISHI MOTORS,Destinator 1.5L Ultimate (4X2) A/T,-
2025-04,MITSUBISHI MOTORS,Destinator 1.5L Ultimate (4X2) A/T,-
2025-05,MITSUBISHI MOTORS,Destinator 1.5L Ultimate (4X2) A/T,-
2025-06,MITSUBISHI MOTORS,Destinator 1.5L Ultimate (4X2) A/T,-
2025-07,MITSUBISHI MOTORS,Destinator 1.5L Ultimate (4X2) A/T,218
2025-01,MITSUBISHI MOTORS,Destinator 1.5L Gls (4X2) A/T,-
2025-02,MITSUBISHI MOTORS,Destinator 1.5L Gls (4X2) A/T,-
2025-03,MITSUBISHI MOTORS,Destinator 1.5L Gls (4X2) A/T,-
2025-04,MITSUBISHI MOTORS,Destinator 1.5L Gls (4X2) A/T,-
2025-05,MITSUBISHI MOTORS,Destinator 1.5L Gls (4X2) A/T,-
2025-06,MITSUBISHI MOTORS,Destinator 1.5L Gls (4X2) A/T,-
2025-07,MITSUBISHI MOTORS,Destinator 1.5L Gls (4X2) A/T,22
2025-01,MITSUBISHI MOTORS,Destinator 1.5L Exceed (4X2) A/T,-
2025-02,MITSUBISHI MOTORS,Destinator 1.5L Exceed (4X2) A/T,-
2025-03,MITSUBISHI MOTORS,Destinator 1.5L Exceed (4X2) A/T,-
2025-04,MITSUBISHI MOTORS,Destinator 1.5L Exceed (4X2) A/T,-
2025-05,MITSUBISHI MOTORS,Destinator 1.5L Exceed (4X2) A/T,-
2025-06,MITSUBISHI MOTORS,Destinator 1.5L Exceed (4X2) A/T,-
2025-07,MITSUBISHI MOTORS,Destinator 1.5L Exceed (4X2) A/T,22
2025-01,MITSUBISHI MOTORS,Xforce Ultimate DS,112
2025-02,MITSUBISHI MOTORS,Xforce Ultimate DS,200
2025-03,MITSUBISHI MOTORS,Xforce Ultimate DS,179
2025-04,MITSUBISHI MOTORS,Xforce Ultimate DS,255
2025-05,MITSUBISHI MOTORS,Xforce Ultimate DS,203
2025-06,MITSUBISHI MOTORS,Xforce Ultimate DS,201
2025-07,MITSUBISHI MOTORS,Xforce Ultimate DS,149
2025-01,MITSUBISHI MOTORS,Xforce Ultimate 1.5L 4X2 A/T,238
2025-02,MITSUBISHI MOTORS,Xforce Ultimate 1.5L 4X2 A/T,254
2025-03,MITSUBISHI MOTORS,Xforce Ultimate 1.5L 4X2 A/T,51
2025-04,MITSUBISHI MOTORS,Xforce Ultimate 1.5L 4X2 A/T,2
2025-05,MITSUBISHI MOTORS,Xforce Ultimate 1.5L 4X2 A/T,-
2025-06,MITSUBISHI MOTORS,Xforce Ultimate 1.5L 4X2 A/T,-
2025-07,MITSUBISHI MOTORS,Xforce Ultimate 1.5L 4X2 A/T,2
2025-01,MITSUBISHI MOTORS,Xforce Exceed 1.5L 4X2 A/T,23
2025-02,MITSUBISHI MOTORS,Xforce Exceed 1.5L 4X2 A/T,68
2025-03,MITSUBISHI MOTORS,Xforce Exceed 1.5L 4X2 A/T,230
2025-04,MITSUBISHI MOTORS,Xforce Exceed 1.5L 4X2 A/T,-
2025-05,MITSUBISHI MOTORS,Xforce Exceed 1.5L 4X2 A/T,-
2025-06,MITSUBISHI MOTORS,Xforce Exceed 1.5L 4X2 A/T,-
2025-07,MITSUBISHI MOTORS,Xforce Exceed 1.5L 4X2 A/T,3
2025-01,MITSUBISHI MOTORS,L100 EV,-
2025-02,MITSUBISHI MOTORS,L100 EV,1
2025-03,MITSUBISHI MOTORS,L100 EV,1
2025-04,MITSUBISHI MOTORS,L100 EV,28
2025-05,MITSUBISHI MOTORS,L100 EV,-
2025-06,MITSUBISHI MOTORS,L100 EV,3
2025-07,MITSUBISHI MOTORS,L100 EV,2
2025-01,MERCEDES-BENZ PC,EQB 250,-
2025-02,MERCEDES-BENZ PC,EQB 250,-
2025-03,MERCEDES-BENZ PC,EQB 250,1
2025-04,MERCEDES-BENZ PC,EQB 250,-
2025-05,MERCEDES-BENZ PC,EQB 250,1
2025-06,MERCEDES-BENZ PC,EQB 250,2
2025-07,MERCEDES-BENZ PC,EQB 250,2
2025-01,MERCEDES-BENZ PC,GLA 200 Progressive Line ( H247),-
2025-02,MERCEDES-BENZ PC,GLA 200 Progressive Line ( H247),-
2025-03,MERCEDES-BENZ PC,GLA 200 Progressive Line ( H247),-
2025-04,MERCEDES-BENZ PC,GLA 200 Progressive Line ( H247),-
2025-05,MERCEDES-BENZ PC,GLA 200 Progressive Line ( H247),-
2025-06,MERCEDES-BENZ PC,GLA 200 Progressive Line ( H247),-
2025-07,MERCEDES-BENZ PC,GLA 200 Progressive Line ( H247),-
2025-01,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),1
2025-02,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),2
2025-03,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),-
2025-04,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),-
2025-05,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),-
2025-06,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),3
2025-07,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),4
2025-01,NISSAN,Livina VL,6
2025-02,NISSAN,Livina VL,21
2025-03,NISSAN,Livina VL,28
2025-04,NISSAN,Livina VL,27
2025-05,NISSAN,Livina VL,15
2025-06,NISSAN,Livina VL,16
2025-07,NISSAN,Livina VL,13
2025-01,NISSAN,All New Serena Highway Star e0Power,6
2025-02,NISSAN,All New Serena Highway Star e0Power,105
2025-03,NISSAN,All New Serena Highway Star e0Power,1
2025-04,NISSAN,All New Serena Highway Star e0Power,72
2025-05,NISSAN,All New Serena Highway Star e0Power,8
2025-06,NISSAN,All New Serena Highway Star e0Power,101
2025-07,NISSAN,All New Serena Highway Star e0Power,110
2025-01,NISSAN,KICKS E-POWER,3
2025-02,NISSAN,KICKS E-POWER,1
2025-03,NISSAN,KICKS E-POWER,13
2025-04,NISSAN,KICKS E-POWER,-
2025-05,NISSAN,KICKS E-POWER,1
2025-06,NISSAN,KICKS E-POWER,1
2025-07,NISSAN,KICKS E-POWER,1
2025-01,NISSAN,Leaf,-
2025-02,NISSAN,Leaf,-
2025-03,NISSAN,Leaf,-
2025-04,NISSAN,Leaf,-
2025-05,NISSAN,Leaf,-
2025-06,NISSAN,Leaf,-
2025-07,NISSAN,Leaf,-
2025-01,NISSAN,Magnite Premium Turbo CVT,12
2025-02,NISSAN,Magnite Premium Turbo CVT,19
2025-03,NISSAN,Magnite Premium Turbo CVT,39
2025-04,NISSAN,Magnite Premium Turbo CVT,53
2025-05,NISSAN,Magnite Premium Turbo CVT,31
2025-06,NISSAN,Magnite Premium Turbo CVT,1
2025-07,NISSAN,Magnite Premium Turbo CVT,-
2025-01,NETA,NETA V II EV,57
2025-02,NETA,NETA V II EV,40
2025-03,NETA,NETA V II EV,47
2025-04,NETA,NETA V II EV,42
2025-05,NETA,NETA V II EV,46
2025-06,NETA,NETA V II EV,66
2025-07,NETA,NETA V II EV,30
2025-01,NETA,NETA X EV 500 SUPREME,33
2025-02,NETA,NETA X EV 500 SUPREME,13
2025-03,NETA,NETA X EV 500 SUPREME,8
2025-04,NETA,NETA X EV 500 SUPREME,10
2025-05,NETA,NETA X EV 500 SUPREME,14
2025-06,NETA,NETA X EV 500 SUPREME,18
2025-07,NETA,NETA X EV 500 SUPREME,9
2025-01,GWM,ORA 03 400 PRO (4X2) A/T,-
2025-02,GWM,ORA 03 400 PRO (4X2) A/T,-
2025-03,GWM,ORA 03 400 PRO (4X2) A/T,-
2025-04,GWM,ORA 03 400 PRO (4X2) A/T,-
2025-05,GWM,ORA 03 400 PRO (4X2) A/T,-
2025-06,GWM,ORA 03 400 PRO (4X2) A/T,10
2025-07,GWM,ORA 03 400 PRO (4X2) A/T,-
2025-01,SUZUKI,Alpha Hybrid 2Tone Mt,108
2025-02,SUZUKI,Alpha Hybrid 2Tone Mt,17
2025-03,SUZUKI,Alpha Hybrid 2Tone Mt,121
2025-04,SUZUKI,Alpha Hybrid 2Tone Mt,45
2025-05,SUZUKI,Alpha Hybrid 2Tone Mt,63
2025-06,SUZUKI,Alpha Hybrid 2Tone Mt,46
2025-07,SUZUKI,Alpha Hybrid 2Tone Mt,56
