waktu,brand,tipe,sale
2015-08,"HONDA
HONDA",All New Jazz RS AT  15,1654
2015-09,"HONDA
HONDA",All New Jazz RS AT  15,1126
2015-010,"HONDA
HONDA",All New Jazz RS AT  15,989
2015-011,"HONDA
HONDA",All New Jazz RS AT  15,1325
2015-012,"HONDA
HONDA",All New Jazz RS AT  15,779
2015-01,"HONDA
HONDA",Mobilio S,359
2015-02,"HONDA
HONDA",Mobilio S,137
2015-03,"HONDA
HONDA",Mobilio S,101
2015-04,"HONDA
HONDA",Mobilio S,183
2015-05,"HONDA
HONDA",Mobilio S,119
2015-06,"HONDA
HONDA",Mobilio S,261
2015-07,"HONDA
HONDA",Mobilio S,256
2015-08,"HONDA
HONDA",Mobilio S,458
2015-09,"HONDA
HONDA",Mobilio S,226
2015-010,"HONDA
HONDA",Mobilio S,417
2015-011,"HONDA
HONDA",Mobilio S,483
2015-012,"HONDA
HONDA",Mobilio S,480
2015-01,"HONDA
HONDA",Mobilio E,1368
2015-02,"HONDA
HONDA",Mobilio E,404
2015-03,"HONDA
HONDA",Mobilio E,354
2015-04,"HONDA
HONDA",Mobilio E,647
2015-05,"HONDA
HONDA",Mobilio E,1531
2015-06,"HONDA
HONDA",Mobilio E,1192
2015-07,"HONDA
HONDA",Mobilio E,1017
2015-08,"HONDA
HONDA",Mobilio E,1236
2015-09,"HONDA
HONDA",Mobilio E,1151
2015-010,"HONDA
HONDA",Mobilio E,1224
2015-011,"HONDA
HONDA",Mobilio E,1239
2015-012,"HONDA
HONDA",Mobilio E,570
2015-01,"HONDA
HONDA",Mobilio E,677
2015-02,"HONDA
HONDA",Mobilio E,565
2015-03,"HONDA
HONDA",Mobilio E,164
2015-04,"HONDA
HONDA",Mobilio E,143
2015-05,"HONDA
HONDA",Mobilio E,475
2015-06,"HONDA
HONDA",Mobilio E,1095
2015-07,"HONDA
HONDA",Mobilio E,583
2015-08,"HONDA
HONDA",Mobilio E,617
2015-09,"HONDA
HONDA",Mobilio E,678
2015-010,"HONDA
HONDA",Mobilio E,729
2015-011,"HONDA
HONDA",Mobilio E,642
2015-012,"HONDA
HONDA",Mobilio E,43
2015-01,"HONDA
HONDA",Mobilio E Prestige,205
2015-02,"HONDA
HONDA",Mobilio E Prestige,368
2015-03,"HONDA
HONDA",Mobilio E Prestige,17
2015-04,"HONDA
HONDA",Mobilio E Prestige,416
2015-05,"HONDA
HONDA",Mobilio E Prestige,246
2015-06,"HONDA
HONDA",Mobilio E Prestige,416
2015-07,"HONDA
HONDA",Mobilio E Prestige,4
2015-08,"HONDA
HONDA",Mobilio E Prestige,588
2015-09,"HONDA
HONDA",Mobilio E Prestige,269
2015-010,"HONDA
HONDA",Mobilio E Prestige,418
2015-011,"HONDA
HONDA",Mobilio E Prestige,235
2015-012,"HONDA
HONDA",Mobilio E Prestige,51
2015-01,"HONDA
HONDA",Mobilio RS,856
2015-02,"HONDA
HONDA",Mobilio RS,769
2015-03,"HONDA
HONDA",Mobilio RS,475
2015-04,"HONDA
HONDA",Mobilio RS,516
2015-05,"HONDA
HONDA",Mobilio RS,607
2015-06,"HONDA
HONDA",Mobilio RS,547
2015-07,"HONDA
HONDA",Mobilio RS,421
2015-08,"HONDA
HONDA",Mobilio RS,715
2015-09,"HONDA
HONDA",Mobilio RS,746
2015-010,"HONDA
HONDA",Mobilio RS,915
2015-011,"HONDA
HONDA",Mobilio RS,736
2015-012,"HONDA
HONDA",Mobilio RS,429
2015-01,"HONDA
HONDA",Mobilio RS,1991
2015-02,"HONDA
HONDA",Mobilio RS,1007
2015-03,"HONDA
HONDA",Mobilio RS,1069
2015-04,"HONDA
HONDA",Mobilio RS,483
2015-05,"HONDA
HONDA",Mobilio RS,126
2015-06,"HONDA
HONDA",Mobilio RS,901
2015-07,"HONDA
HONDA",Mobilio RS,712
2015-08,"HONDA
HONDA",Mobilio RS,1132
2015-09,"HONDA
HONDA",Mobilio RS,900
2015-010,"HONDA
HONDA",Mobilio RS,1077
2015-011,"HONDA
HONDA",Mobilio RS,575
2015-012,"HONDA
HONDA",Mobilio RS,170
2015-01,"HONDA
HONDA",New Freed A,-
2015-02,"HONDA
HONDA",New Freed A,-
2015-03,"HONDA
HONDA",New Freed A,-
2015-04,"HONDA
HONDA",New Freed A,-
2015-05,"HONDA
HONDA",New Freed A,-
2015-06,"HONDA
HONDA",New Freed A,-
2015-07,"HONDA
HONDA",New Freed A,-
2015-08,"HONDA
HONDA",New Freed A,-
2015-09,"HONDA
HONDA",New Freed A,-
2015-010,"HONDA
HONDA",New Freed A,-
2015-011,"HONDA
HONDA",New Freed A,-
2015-012,"HONDA
HONDA",New Freed A,-
2015-01,"HONDA
HONDA",New Freed,116
2015-02,"HONDA
HONDA",New Freed,116
2015-03,"HONDA
HONDA",New Freed,8
2015-04,"HONDA
HONDA",New Freed,230
2015-05,"HONDA
HONDA",New Freed,186
2015-06,"HONDA
HONDA",New Freed,112
2015-07,"HONDA
HONDA",New Freed,29
2015-08,"HONDA
HONDA",New Freed,70
2015-09,"HONDA
HONDA",New Freed,85
2015-010,"HONDA
HONDA",New Freed,63
2015-011,"HONDA
HONDA",New Freed,52
2015-012,"HONDA
HONDA",New Freed,7
2015-01,"HONDA
HONDA",New Freed PSD & SRS,144
2015-02,"HONDA
HONDA",New Freed PSD & SRS,199
2015-03,"HONDA
HONDA",New Freed PSD & SRS,13
2015-04,"HONDA
HONDA",New Freed PSD & SRS,588
2015-05,"HONDA
HONDA",New Freed PSD & SRS,342
2015-06,"HONDA
HONDA",New Freed PSD & SRS,82
2015-07,"HONDA
HONDA",New Freed PSD & SRS,316
2015-08,"HONDA
HONDA",New Freed PSD & SRS,99
2015-09,"HONDA
HONDA",New Freed PSD & SRS,190
2015-010,"HONDA
HONDA",New Freed PSD & SRS,57
2015-011,"HONDA
HONDA",New Freed PSD & SRS,121
2015-012,"HONDA
HONDA",New Freed PSD & SRS,63
2015-01,HYUNDAI,Grand i10 GL,3
2015-02,HYUNDAI,Grand i10 GL,3
2015-03,HYUNDAI,Grand i10 GL,1
2015-04,HYUNDAI,Grand i10 GL,7
2015-05,HYUNDAI,Grand i10 GL,2
2015-06,HYUNDAI,Grand i10 GL,16
2015-07,HYUNDAI,Grand i10 GL,8
2015-08,HYUNDAI,Grand i10 GL,10
2015-09,HYUNDAI,Grand i10 GL,7
2015-010,HYUNDAI,Grand i10 GL,9
2015-011,HYUNDAI,Grand i10 GL,6
2015-012,HYUNDAI,Grand i10 GL,9
2015-01,HYUNDAI,Grand i10 GLS,22
2015-02,HYUNDAI,Grand i10 GLS,33
2015-03,HYUNDAI,Grand i10 GLS,27
2015-04,HYUNDAI,Grand i10 GLS,12
2015-05,HYUNDAI,Grand i10 GLS,17
2015-06,HYUNDAI,Grand i10 GLS,16
2015-07,HYUNDAI,Grand i10 GLS,16
2015-08,HYUNDAI,Grand i10 GLS,19
2015-09,HYUNDAI,Grand i10 GLS,15
2015-010,HYUNDAI,Grand i10 GLS,17
2015-011,HYUNDAI,Grand i10 GLS,14
2015-012,HYUNDAI,Grand i10 GLS,5
2015-01,HYUNDAI,Grand i10 GLS,26
2015-02,HYUNDAI,Grand i10 GLS,32
2015-03,HYUNDAI,Grand i10 GLS,37
2015-04,HYUNDAI,Grand i10 GLS,15
2015-05,HYUNDAI,Grand i10 GLS,12
2015-06,HYUNDAI,Grand i10 GLS,1
2015-07,HYUNDAI,Grand i10 GLS,-
2015-08,HYUNDAI,Grand i10 GLS,-
2015-09,HYUNDAI,Grand i10 GLS,-
2015-010,HYUNDAI,Grand i10 GLS,-
2015-011,HYUNDAI,Grand i10 GLS,-
2015-012,HYUNDAI,Grand i10 GLS,-
2015-01,HYUNDAI,Grand Avega GL,3
2015-02,HYUNDAI,Grand Avega GL,2
2015-03,HYUNDAI,Grand Avega GL,1
2015-04,HYUNDAI,Grand Avega GL,2
2015-05,HYUNDAI,Grand Avega GL,3
2015-06,HYUNDAI,Grand Avega GL,6
2015-07,HYUNDAI,Grand Avega GL,1
2015-08,HYUNDAI,Grand Avega GL,1
2015-09,HYUNDAI,Grand Avega GL,4
2015-010,HYUNDAI,Grand Avega GL,4
2015-011,HYUNDAI,Grand Avega GL,5
2015-012,HYUNDAI,Grand Avega GL,4
2015-01,HYUNDAI,Grand Avega GL AT,9
2015-02,HYUNDAI,Grand Avega GL AT,5
2015-03,HYUNDAI,Grand Avega GL AT,7
2015-04,HYUNDAI,Grand Avega GL AT,8
2015-05,HYUNDAI,Grand Avega GL AT,9
2015-06,HYUNDAI,Grand Avega GL AT,6
2015-07,HYUNDAI,Grand Avega GL AT,10
2015-08,HYUNDAI,Grand Avega GL AT,9
2015-09,HYUNDAI,Grand Avega GL AT,11
2015-010,HYUNDAI,Grand Avega GL AT,11
2015-011,HYUNDAI,Grand Avega GL AT,9
2015-012,HYUNDAI,Grand Avega GL AT,15
2015-01,KIA,Picanto OPT,57
2015-02,KIA,Picanto OPT,49
2015-03,KIA,Picanto OPT,42
2015-04,KIA,Picanto OPT,44
2015-05,KIA,Picanto OPT,48
2015-06,KIA,Picanto OPT,69
2015-07,KIA,Picanto OPT,18
2015-08,KIA,Picanto OPT,7
2015-09,KIA,Picanto OPT,37
2015-010,KIA,Picanto OPT,30
2015-011,KIA,Picanto OPT,11
2015-012,KIA,Picanto OPT,8
2015-01,KIA,Picanto OPT,105
2015-02,KIA,Picanto OPT,57
2015-03,KIA,Picanto OPT,38
2015-04,KIA,Picanto OPT,63
2015-05,KIA,Picanto OPT,92
2015-06,KIA,Picanto OPT,58
2015-07,KIA,Picanto OPT,13
2015-08,KIA,Picanto OPT,2
2015-09,KIA,Picanto OPT,37
2015-010,KIA,Picanto OPT,28
2015-011,KIA,Picanto OPT,9
2015-012,KIA,Picanto OPT,18
2015-01,KIA,Picanto Platinum,3
2015-02,KIA,Picanto Platinum,5
2015-03,KIA,Picanto Platinum,2
2015-04,KIA,Picanto Platinum,1
2015-05,KIA,Picanto Platinum,-
2015-06,KIA,Picanto Platinum,-
2015-07,KIA,Picanto Platinum,2
2015-08,KIA,Picanto Platinum,9
2015-09,KIA,Picanto Platinum,1
2015-010,KIA,Picanto Platinum,-
2015-011,KIA,Picanto Platinum,-
2015-012,KIA,Picanto Platinum,1
2015-01,KIA,Picanto Morning,22
2015-02,KIA,Picanto Morning,10
2015-03,KIA,Picanto Morning,10
2015-04,KIA,Picanto Morning,20
2015-05,KIA,Picanto Morning,23
2015-06,KIA,Picanto Morning,219
2015-07,KIA,Picanto Morning,29
2015-08,KIA,Picanto Morning,26
2015-09,KIA,Picanto Morning,22
2015-010,KIA,Picanto Morning,-
2015-011,KIA,Picanto Morning,-
2015-012,KIA,Picanto Morning,-
2015-01,KIA,All New Rio AT,101
2015-02,KIA,All New Rio AT,43
2015-03,KIA,All New Rio AT,58
2015-04,KIA,All New Rio AT,48
2015-05,KIA,All New Rio AT,38
2015-06,KIA,All New Rio AT,61
2015-07,KIA,All New Rio AT,49
2015-08,KIA,All New Rio AT,10
2015-09,KIA,All New Rio AT,14
2015-010,KIA,All New Rio AT,9
2015-011,KIA,All New Rio AT,5
2015-012,KIA,All New Rio AT,26
2015-01,KIA,All New Rio,93
2015-02,KIA,All New Rio,51
2015-03,KIA,All New Rio,60
2015-04,KIA,All New Rio,41
2015-05,KIA,All New Rio,21
2015-06,KIA,All New Rio,29
2015-07,KIA,All New Rio,17
2015-08,KIA,All New Rio,21
2015-09,KIA,All New Rio,49
2015-010,KIA,All New Rio,2
2015-011,KIA,All New Rio,11
2015-012,KIA,All New Rio,20
2015-01,LEXUS,Lexus GS450 Hybrid,-
2015-02,LEXUS,Lexus GS450 Hybrid,-
2015-03,LEXUS,Lexus GS450 Hybrid,-
2015-04,LEXUS,Lexus GS450 Hybrid,-
2015-05,LEXUS,Lexus GS450 Hybrid,-
2015-06,LEXUS,Lexus GS450 Hybrid,-
2015-07,LEXUS,Lexus GS450 Hybrid,-
2015-08,LEXUS,Lexus GS450 Hybrid,-
2015-09,LEXUS,Lexus GS450 Hybrid,-
2015-010,LEXUS,Lexus GS450 Hybrid,-
2015-011,LEXUS,Lexus GS450 Hybrid,-
2015-012,LEXUS,Lexus GS450 Hybrid,-
2015-01,LEXUS,Lexus NX 200,-
2015-02,LEXUS,Lexus NX 200,25
2015-03,LEXUS,Lexus NX 200,35
2015-04,LEXUS,Lexus NX 200,16
2015-05,LEXUS,Lexus NX 200,14
2015-06,LEXUS,Lexus NX 200,16
2015-07,LEXUS,Lexus NX 200,33
2015-08,LEXUS,Lexus NX 200,12
2015-09,LEXUS,Lexus NX 200,1
2015-010,LEXUS,Lexus NX 200,83
2015-011,LEXUS,Lexus NX 200,34
2015-012,LEXUS,Lexus NX 200,62
2015-01,MAZDA,All New Mazda2 1.5 V,-
2015-02,MAZDA,All New Mazda2 1.5 V,1
2015-03,MAZDA,All New Mazda2 1.5 V,4
2015-04,MAZDA,All New Mazda2 1.5 V,2
2015-05,MAZDA,All New Mazda2 1.5 V,27
2015-06,MAZDA,All New Mazda2 1.5 V,-
2015-07,MAZDA,All New Mazda2 1.5 V,-
2015-08,MAZDA,All New Mazda2 1.5 V,-
2015-09,MAZDA,All New Mazda2 1.5 V,-
2015-010,MAZDA,All New Mazda2 1.5 V,-
2015-011,MAZDA,All New Mazda2 1.5 V,-
2015-012,MAZDA,All New Mazda2 1.5 V,-
2015-01,MAZDA,All New Mazda2 1.5 V,40
2015-02,MAZDA,All New Mazda2 1.5 V,17
2015-03,MAZDA,All New Mazda2 1.5 V,11
2015-04,MAZDA,All New Mazda2 1.5 V,35
2015-05,MAZDA,All New Mazda2 1.5 V,58
2015-06,MAZDA,All New Mazda2 1.5 V,-
2015-07,MAZDA,All New Mazda2 1.5 V,-
2015-08,MAZDA,All New Mazda2 1.5 V,-
2015-09,MAZDA,All New Mazda2 1.5 V,-
2015-010,MAZDA,All New Mazda2 1.5 V,-
2015-011,MAZDA,All New Mazda2 1.5 V,2
2015-012,MAZDA,All New Mazda2 1.5 V,3
2015-01,MAZDA,All New Mazda2 1.5 R,18
2015-02,MAZDA,All New Mazda2 1.5 R,10
2015-03,MAZDA,All New Mazda2 1.5 R,7
2015-04,MAZDA,All New Mazda2 1.5 R,59
2015-05,MAZDA,All New Mazda2 1.5 R,2
2015-06,MAZDA,All New Mazda2 1.5 R,-
2015-07,MAZDA,All New Mazda2 1.5 R,-
2015-08,MAZDA,All New Mazda2 1.5 R,-
2015-09,MAZDA,All New Mazda2 1.5 R,-
2015-010,MAZDA,All New Mazda2 1.5 R,3
2015-011,MAZDA,All New Mazda2 1.5 R,-
2015-012,MAZDA,All New Mazda2 1.5 R,4
2015-01,MAZDA,All New Mazda2 1.5 R,102
2015-02,MAZDA,All New Mazda2 1.5 R,3
2015-03,MAZDA,All New Mazda2 1.5 R,156
2015-04,MAZDA,All New Mazda2 1.5 R,178
2015-05,MAZDA,All New Mazda2 1.5 R,84
2015-06,MAZDA,All New Mazda2 1.5 R,149
2015-07,MAZDA,All New Mazda2 1.5 R,170
2015-08,MAZDA,All New Mazda2 1.5 R,235
2015-09,MAZDA,All New Mazda2 1.5 R,267
2015-010,MAZDA,All New Mazda2 1.5 R,252
2015-011,MAZDA,All New Mazda2 1.5 R,209
2015-012,MAZDA,All New Mazda2 1.5 R,259
2015-01,MAZDA,All New Mazda2 1.5 GT,155
2015-02,MAZDA,All New Mazda2 1.5 GT,203
2015-03,MAZDA,All New Mazda2 1.5 GT,193
2015-04,MAZDA,All New Mazda2 1.5 GT,118
2015-05,MAZDA,All New Mazda2 1.5 GT,232
2015-06,MAZDA,All New Mazda2 1.5 GT,148
2015-07,MAZDA,All New Mazda2 1.5 GT,160
2015-08,MAZDA,All New Mazda2 1.5 GT,65
2015-09,MAZDA,All New Mazda2 1.5 GT,135
2015-010,MAZDA,All New Mazda2 1.5 GT,145
2015-011,MAZDA,All New Mazda2 1.5 GT,174
2015-012,MAZDA,All New Mazda2 1.5 GT,106
2015-01,MAZDA,Mazda VX-1 1.4 V,-
2015-02,MAZDA,Mazda VX-1 1.4 V,-
2015-03,MAZDA,Mazda VX-1 1.4 V,-
2015-04,MAZDA,Mazda VX-1 1.4 V,30
2015-05,MAZDA,Mazda VX-1 1.4 V,6
2015-06,MAZDA,Mazda VX-1 1.4 V,-
2015-07,MAZDA,Mazda VX-1 1.4 V,36
2015-08,MAZDA,Mazda VX-1 1.4 V,-
2015-09,MAZDA,Mazda VX-1 1.4 V,-
2015-010,MAZDA,Mazda VX-1 1.4 V,-
2015-011,MAZDA,Mazda VX-1 1.4 V,-
2015-012,MAZDA,Mazda VX-1 1.4 V,-
2015-01,MAZDA,Mazda VX-1 1.4 R,-
2015-02,MAZDA,Mazda VX-1 1.4 R,-
2015-03,MAZDA,Mazda VX-1 1.4 R,-
2015-04,MAZDA,Mazda VX-1 1.4 R,-
2015-05,MAZDA,Mazda VX-1 1.4 R,-
2015-06,MAZDA,Mazda VX-1 1.4 R,-
2015-07,MAZDA,Mazda VX-1 1.4 R,-
2015-08,MAZDA,Mazda VX-1 1.4 R,-
2015-09,MAZDA,Mazda VX-1 1.4 R,-
2015-010,MAZDA,Mazda VX-1 1.4 R,-
2015-011,MAZDA,Mazda VX-1 1.4 R,-
2015-012,MAZDA,Mazda VX-1 1.4 R,-
2015-01,MAZDA,Mazda VX-1 1.4 V,5
2015-02,MAZDA,Mazda VX-1 1.4 V,2
2015-03,MAZDA,Mazda VX-1 1.4 V,12
2015-04,MAZDA,Mazda VX-1 1.4 V,3
2015-05,MAZDA,Mazda VX-1 1.4 V,1
2015-06,MAZDA,Mazda VX-1 1.4 V,-
2015-07,MAZDA,Mazda VX-1 1.4 V,1
2015-08,MAZDA,Mazda VX-1 1.4 V,-
2015-09,MAZDA,Mazda VX-1 1.4 V,-
2015-010,MAZDA,Mazda VX-1 1.4 V,-
2015-011,MAZDA,Mazda VX-1 1.4 V,-
2015-012,MAZDA,Mazda VX-1 1.4 V,-
2015-01,MAZDA,Mazda VX-1 1.4 R,-
2015-02,MAZDA,Mazda VX-1 1.4 R,-
2015-03,MAZDA,Mazda VX-1 1.4 R,-
2015-04,MAZDA,Mazda VX-1 1.4 R,-
2015-05,MAZDA,Mazda VX-1 1.4 R,-
2015-06,MAZDA,Mazda VX-1 1.4 R,-
2015-07,MAZDA,Mazda VX-1 1.4 R,-
2015-08,MAZDA,Mazda VX-1 1.4 R,-
2015-09,MAZDA,Mazda VX-1 1.4 R,-
2015-010,MAZDA,Mazda VX-1 1.4 R,-
2015-011,MAZDA,Mazda VX-1 1.4 R,-
2015-012,MAZDA,Mazda VX-1 1.4 R,-
2015-01,MINI,New Cooper,-
2015-02,MINI,New Cooper,3
2015-03,MINI,New Cooper,23
2015-04,MINI,New Cooper,11
2015-05,MINI,New Cooper,4
2015-06,MINI,New Cooper,12
2015-07,MINI,New Cooper,3
2015-08,MINI,New Cooper,9
2015-09,MINI,New Cooper,7
2015-010,MINI,New Cooper,12
2015-011,MINI,New Cooper,18
2015-012,MINI,New Cooper,5
2015-01,MITSUBISHI,T-120 SS Chs,48
2015-02,MITSUBISHI,T-120 SS Chs,48
2015-03,MITSUBISHI,T-120 SS Chs,79
2015-04,MITSUBISHI,T-120 SS Chs,63
2015-05,MITSUBISHI,T-120 SS Chs,50
2015-06,MITSUBISHI,T-120 SS Chs,79
2015-07,MITSUBISHI,T-120 SS Chs,3
2015-08,MITSUBISHI,T-120 SS Chs,70
2015-09,MITSUBISHI,T-120 SS Chs,65
2015-010,MITSUBISHI,T-120 SS Chs,42
2015-011,MITSUBISHI,T-120 SS Chs,29
2015-012,MITSUBISHI,T-120 SS Chs,-
2015-01,MITSUBISHI,Mirage Exceed AT,181
2015-02,MITSUBISHI,Mirage Exceed AT,111
2015-03,MITSUBISHI,Mirage Exceed AT,24
2015-04,MITSUBISHI,Mirage Exceed AT,145
2015-05,MITSUBISHI,Mirage Exceed AT,87
2015-06,MITSUBISHI,Mirage Exceed AT,63
2015-07,MITSUBISHI,Mirage Exceed AT,133
2015-08,MITSUBISHI,Mirage Exceed AT,94
2015-09,MITSUBISHI,Mirage Exceed AT,127
2015-010,MITSUBISHI,Mirage Exceed AT,59
2015-011,MITSUBISHI,Mirage Exceed AT,55
2015-012,MITSUBISHI,Mirage Exceed AT,65
2015-01,MITSUBISHI,Mirage GLS  AT,291
2015-02,MITSUBISHI,Mirage GLS  AT,207
2015-03,MITSUBISHI,Mirage GLS  AT,90
2015-04,MITSUBISHI,Mirage GLS  AT,304
2015-05,MITSUBISHI,Mirage GLS  AT,172
2015-06,MITSUBISHI,Mirage GLS  AT,94
2015-07,MITSUBISHI,Mirage GLS  AT,139
2015-08,MITSUBISHI,Mirage GLS  AT,144
2015-09,MITSUBISHI,Mirage GLS  AT,156
2015-010,MITSUBISHI,Mirage GLS  AT,338
2015-011,MITSUBISHI,Mirage GLS  AT,192
2015-012,MITSUBISHI,Mirage GLS  AT,132
2015-01,MITSUBISHI,Mirage  GLX,249
2015-02,MITSUBISHI,Mirage  GLX,439
2015-03,MITSUBISHI,Mirage  GLX,341
2015-04,MITSUBISHI,Mirage  GLX,284
2015-05,MITSUBISHI,Mirage  GLX,246
2015-06,MITSUBISHI,Mirage  GLX,279
2015-07,MITSUBISHI,Mirage  GLX,287
2015-08,MITSUBISHI,Mirage  GLX,221
2015-09,MITSUBISHI,Mirage  GLX,308
2015-010,MITSUBISHI,Mirage  GLX,177
2015-011,MITSUBISHI,Mirage  GLX,127
2015-012,MITSUBISHI,Mirage  GLX,190
2015-01,NISSAN,March 1.2 Mid MT (MC '13 2013),2
2015-02,NISSAN,March 1.2 Mid MT (MC '13 2013),130
2015-03,NISSAN,March 1.2 Mid MT (MC '13 2013),243
2015-04,NISSAN,March 1.2 Mid MT (MC '13 2013),69
2015-05,NISSAN,March 1.2 Mid MT (MC '13 2013),36
2015-06,NISSAN,March 1.2 Mid MT (MC '13 2013),242
2015-07,NISSAN,March 1.2 Mid MT (MC '13 2013),101
2015-08,NISSAN,March 1.2 Mid MT (MC '13 2013),154
2015-09,NISSAN,March 1.2 Mid MT (MC '13 2013),55
2015-010,NISSAN,March 1.2 Mid MT (MC '13 2013),4
2015-011,NISSAN,March 1.2 Mid MT (MC '13 2013),61
2015-012,NISSAN,March 1.2 Mid MT (MC '13 2013),70
2015-01,NISSAN,March 1.2 Mid AT (MC '13),3
2015-02,NISSAN,March 1.2 Mid AT (MC '13),409
2015-03,NISSAN,March 1.2 Mid AT (MC '13),766
2015-04,NISSAN,March 1.2 Mid AT (MC '13),67
2015-05,NISSAN,March 1.2 Mid AT (MC '13),56
2015-06,NISSAN,March 1.2 Mid AT (MC '13),139
2015-07,NISSAN,March 1.2 Mid AT (MC '13),208
2015-08,NISSAN,March 1.2 Mid AT (MC '13),327
2015-09,NISSAN,March 1.2 Mid AT (MC '13),151
2015-010,NISSAN,March 1.2 Mid AT (MC '13),46
2015-011,NISSAN,March 1.2 Mid AT (MC '13),76
2015-012,NISSAN,March 1.2 Mid AT (MC '13),189
2015-01,NISSAN,March 1.2 Up Safety AT (MC '13),3
2015-02,NISSAN,March 1.2 Up Safety AT (MC '13),85
2015-03,NISSAN,March 1.2 Up Safety AT (MC '13),225
2015-04,NISSAN,March 1.2 Up Safety AT (MC '13),14
2015-05,NISSAN,March 1.2 Up Safety AT (MC '13),41
2015-06,NISSAN,March 1.2 Up Safety AT (MC '13),123
2015-07,NISSAN,March 1.2 Up Safety AT (MC '13),101
2015-08,NISSAN,March 1.2 Up Safety AT (MC '13),33
2015-09,NISSAN,March 1.2 Up Safety AT (MC '13),24
2015-010,NISSAN,March 1.2 Up Safety AT (MC '13),10
2015-011,NISSAN,March 1.2 Up Safety AT (MC '13),34
2015-012,NISSAN,March 1.2 Up Safety AT (MC '13),46
2015-01,NISSAN,March 1.5 MT (MC '13),2
2015-02,NISSAN,March 1.5 MT (MC '13),-
2015-03,NISSAN,March 1.5 MT (MC '13),1
2015-04,NISSAN,March 1.5 MT (MC '13),-
2015-05,NISSAN,March 1.5 MT (MC '13),-
2015-06,NISSAN,March 1.5 MT (MC '13),18
2015-07,NISSAN,March 1.5 MT (MC '13),24
2015-08,NISSAN,March 1.5 MT (MC '13),8
2015-09,NISSAN,March 1.5 MT (MC '13),6
2015-010,NISSAN,March 1.5 MT (MC '13),25
2015-011,NISSAN,March 1.5 MT (MC '13),-
2015-012,NISSAN,March 1.5 MT (MC '13),20
2015-01,NISSAN,March 1.5 AT (MC '13),3
2015-02,NISSAN,March 1.5 AT (MC '13),4
2015-03,NISSAN,March 1.5 AT (MC '13),6
2015-04,NISSAN,March 1.5 AT (MC '13),5
2015-05,NISSAN,March 1.5 AT (MC '13),37
2015-06,NISSAN,March 1.5 AT (MC '13),49
2015-07,NISSAN,March 1.5 AT (MC '13),13
2015-08,NISSAN,March 1.5 AT (MC '13),-
2015-09,NISSAN,March 1.5 AT (MC '13),-
2015-010,NISSAN,March 1.5 AT (MC '13),-
2015-011,NISSAN,March 1.5 AT (MC '13),-
2015-012,NISSAN,March 1.5 AT (MC '13),-
2015-01,NISSAN,New Grand Livina 1.5 SV M/T,234
2015-02,NISSAN,New Grand Livina 1.5 SV M/T,395
2015-03,NISSAN,New Grand Livina 1.5 SV M/T,401
2015-04,NISSAN,New Grand Livina 1.5 SV M/T,23
2015-05,NISSAN,New Grand Livina 1.5 SV M/T,314
2015-06,NISSAN,New Grand Livina 1.5 SV M/T,128
2015-07,NISSAN,New Grand Livina 1.5 SV M/T,254
2015-08,NISSAN,New Grand Livina 1.5 SV M/T,49
2015-09,NISSAN,New Grand Livina 1.5 SV M/T,183
2015-010,NISSAN,New Grand Livina 1.5 SV M/T,152
2015-011,NISSAN,New Grand Livina 1.5 SV M/T,151
2015-012,NISSAN,New Grand Livina 1.5 SV M/T,245
2015-01,NISSAN,New Grand Livina 1.5 SV CVT,53
2015-02,NISSAN,New Grand Livina 1.5 SV CVT,96
2015-03,NISSAN,New Grand Livina 1.5 SV CVT,145
2015-04,NISSAN,New Grand Livina 1.5 SV CVT,84
2015-05,NISSAN,New Grand Livina 1.5 SV CVT,157
2015-06,NISSAN,New Grand Livina 1.5 SV CVT,138
2015-07,NISSAN,New Grand Livina 1.5 SV CVT,46
2015-08,NISSAN,New Grand Livina 1.5 SV CVT,154
2015-09,NISSAN,New Grand Livina 1.5 SV CVT,62
2015-010,NISSAN,New Grand Livina 1.5 SV CVT,128
2015-011,NISSAN,New Grand Livina 1.5 SV CVT,127
2015-012,NISSAN,New Grand Livina 1.5 SV CVT,129
2015-01,NISSAN,New Grand Livina 1.5 XV M/T,57
2015-02,NISSAN,New Grand Livina 1.5 XV M/T,119
2015-03,NISSAN,New Grand Livina 1.5 XV M/T,86
2015-04,NISSAN,New Grand Livina 1.5 XV M/T,47
2015-05,NISSAN,New Grand Livina 1.5 XV M/T,63
2015-06,NISSAN,New Grand Livina 1.5 XV M/T,108
2015-07,NISSAN,New Grand Livina 1.5 XV M/T,85
2015-08,NISSAN,New Grand Livina 1.5 XV M/T,132
2015-09,NISSAN,New Grand Livina 1.5 XV M/T,276
2015-010,NISSAN,New Grand Livina 1.5 XV M/T,129
2015-011,NISSAN,New Grand Livina 1.5 XV M/T,94
2015-012,NISSAN,New Grand Livina 1.5 XV M/T,28
2015-01,NISSAN,New Grand Livina1.5 XV CVT,61
2015-02,NISSAN,New Grand Livina1.5 XV CVT,80
2015-03,NISSAN,New Grand Livina1.5 XV CVT,169
2015-04,NISSAN,New Grand Livina1.5 XV CVT,61
2015-05,NISSAN,New Grand Livina1.5 XV CVT,121
2015-06,NISSAN,New Grand Livina1.5 XV CVT,84
2015-07,NISSAN,New Grand Livina1.5 XV CVT,108
2015-08,NISSAN,New Grand Livina1.5 XV CVT,95
