waktu,brand,tipe,sale
2012-03,TOYOTA,New Corolla Altis 2.0V,39
2012-04,TOYOTA,New Corolla Altis 2.0V,53
2012-05,TOYOTA,New Corolla Altis 2.0V,63
2012-06,TOYOTA,New Corolla Altis 2.0V,47
2012-07,TOYOTA,New Corolla Altis 2.0V,42
2012-08,TOYOTA,New Corolla Altis 2.0V,36
2012-09,TOYOTA,New Corolla Altis 2.0V,33
2012-010,TOYOTA,New Corolla Altis 2.0V,26
2012-011,TOYOTA,New Corolla Altis 2.0V,33
2012-012,TOYOTA,New Corolla Altis 2.0V,63
2012-01,TOYOTA,Camry G 2.4,23
2012-02,TOYOTA,Camry G 2.4,53
2012-03,TOYOTA,Camry G 2.4,1
2012-04,TOYOTA,Camry G 2.4,1
2012-05,TOYOTA,Camry G 2.4,-
2012-06,TOYOTA,Camry G 2.4,-
2012-07,TOYOTA,Camry G 2.4,-
2012-08,TOYOTA,Camry G 2.4,-
2012-09,TOYOTA,Camry G 2.4,-
2012-010,TOYOTA,Camry G 2.4,-
2012-011,TOYOTA,Camry G 2.4,-
2012-012,TOYOTA,Camry G 2.4,-
2012-01,TOYOTA,Camry V 2.4,103
2012-02,TOYOTA,Camry V 2.4,307
2012-03,TOYOTA,Camry V 2.4,7
2012-04,TOYOTA,Camry V 2.4,3
2012-05,TOYOTA,Camry V 2.4,-
2012-06,TOYOTA,Camry V 2.4,-
2012-07,TOYOTA,Camry V 2.4,-
2012-08,TOYOTA,Camry V 2.4,-
2012-09,TOYOTA,Camry V 2.4,-
2012-010,TOYOTA,Camry V 2.4,-
2012-011,TOYOTA,Camry V 2.4,-
2012-012,TOYOTA,Camry V 2.4,-
2012-01,TOYOTA,All New Camry 2.5 G,-
2012-02,TOYOTA,All New Camry 2.5 G,-
2012-03,TOYOTA,All New Camry 2.5 G,-
2012-04,TOYOTA,All New Camry 2.5 G,31
2012-05,TOYOTA,All New Camry 2.5 G,59
2012-06,TOYOTA,All New Camry 2.5 G,50
2012-07,TOYOTA,All New Camry 2.5 G,42
2012-08,TOYOTA,All New Camry 2.5 G,39
2012-09,TOYOTA,All New Camry 2.5 G,19
2012-010,TOYOTA,All New Camry 2.5 G,16
2012-011,TOYOTA,All New Camry 2.5 G,16
2012-012,TOYOTA,All New Camry 2.5 G,20
2012-01,TOYOTA,All New Camry 2.5 V,-
2012-02,TOYOTA,All New Camry 2.5 V,-
2012-03,TOYOTA,All New Camry 2.5 V,2
2012-04,TOYOTA,All New Camry 2.5 V,238
2012-05,TOYOTA,All New Camry 2.5 V,199
2012-06,TOYOTA,All New Camry 2.5 V,201
2012-07,TOYOTA,All New Camry 2.5 V,203
2012-08,TOYOTA,All New Camry 2.5 V,196
2012-09,TOYOTA,All New Camry 2.5 V,134
2012-010,TOYOTA,All New Camry 2.5 V,99
2012-011,TOYOTA,All New Camry 2.5 V,105
2012-012,TOYOTA,All New Camry 2.5 V,138
2012-01,TOYOTA,Camry Hybrid,-
2012-02,TOYOTA,Camry Hybrid,-
2012-03,TOYOTA,Camry Hybrid,-
2012-04,TOYOTA,Camry Hybrid,11
2012-05,TOYOTA,Camry Hybrid,53
2012-06,TOYOTA,Camry Hybrid,39
2012-07,TOYOTA,Camry Hybrid,59
2012-08,TOYOTA,Camry Hybrid,39
2012-09,TOYOTA,Camry Hybrid,52
2012-010,TOYOTA,Camry Hybrid,51
2012-011,TOYOTA,Camry Hybrid,48
2012-012,TOYOTA,Camry Hybrid,53
2012-01,TOYOTA,Crown 3.0,-
2012-02,TOYOTA,Crown 3.0,-
2012-03,TOYOTA,Crown 3.0,-
2012-04,TOYOTA,Crown 3.0,-
2012-05,TOYOTA,Crown 3.0,-
2012-06,TOYOTA,Crown 3.0,2
2012-07,TOYOTA,Crown 3.0,-
2012-08,TOYOTA,Crown 3.0,2
2012-09,TOYOTA,Crown 3.0,-
2012-010,TOYOTA,Crown 3.0,-
2012-011,TOYOTA,Crown 3.0,-
2012-012,TOYOTA,Crown 3.0,-
2012-01,TOYOTA,Mark X,-
2012-02,TOYOTA,Mark X,-
2012-03,TOYOTA,Mark X,-
2012-04,TOYOTA,Mark X,-
2012-05,TOYOTA,Mark X,-
2012-06,TOYOTA,Mark X,241
2012-07,TOYOTA,Mark X,258
2012-08,TOYOTA,Mark X,-
2012-09,TOYOTA,Mark X,-
2012-010,TOYOTA,Mark X,-
2012-011,TOYOTA,Mark X,-
2012-012,TOYOTA,Mark X,-
2012-01,TOYOTA,86 AT,-
2012-02,TOYOTA,86 AT,-
2012-03,TOYOTA,86 AT,-
2012-04,TOYOTA,86 AT,-
2012-05,TOYOTA,86 AT,-
2012-06,TOYOTA,86 AT,35
2012-07,TOYOTA,86 AT,3
2012-08,TOYOTA,86 AT,4
2012-09,TOYOTA,86 AT,2
2012-010,TOYOTA,86 AT,4
2012-011,TOYOTA,86 AT,2
2012-012,TOYOTA,86 AT,14
2012-01,TOYOTA,86 TRD AT,-
2012-02,TOYOTA,86 TRD AT,-
2012-03,TOYOTA,86 TRD AT,-
2012-04,TOYOTA,86 TRD AT,-
2012-05,TOYOTA,86 TRD AT,-
2012-06,TOYOTA,86 TRD AT,9
2012-07,TOYOTA,86 TRD AT,4
2012-08,TOYOTA,86 TRD AT,4
2012-09,TOYOTA,86 TRD AT,5
2012-010,TOYOTA,86 TRD AT,3
2012-011,TOYOTA,86 TRD AT,4
2012-012,TOYOTA,86 TRD AT,51
2012-01,TOYOTA,86 Aero AT,-
2012-02,TOYOTA,86 Aero AT,-
2012-03,TOYOTA,86 Aero AT,-
2012-04,TOYOTA,86 Aero AT,-
2012-05,TOYOTA,86 Aero AT,-
2012-06,TOYOTA,86 Aero AT,-
2012-07,TOYOTA,86 Aero AT,-
2012-08,TOYOTA,86 Aero AT,1
2012-09,TOYOTA,86 Aero AT,1
2012-010,TOYOTA,86 Aero AT,-
2012-011,TOYOTA,86 Aero AT,-
2012-012,TOYOTA,86 Aero AT,9
2012-01,TOYOTA,86,-
2012-02,TOYOTA,86,-
2012-03,TOYOTA,86,-
2012-04,TOYOTA,86,-
2012-05,TOYOTA,86,-
2012-06,TOYOTA,86,-
2012-07,TOYOTA,86,-
2012-08,TOYOTA,86,-
2012-09,TOYOTA,86,-
2012-010,TOYOTA,86,1
2012-011,TOYOTA,86,1
2012-012,TOYOTA,86,12
2012-01,VOLVO,S80 T5,-
2012-02,VOLVO,S80 T5,-
2012-03,VOLVO,S80 T5,-
2012-04,VOLVO,S80 T5,-
2012-05,VOLVO,S80 T5,-
2012-06,VOLVO,S80 T5,-
2012-07,VOLVO,S80 T5,-
2012-08,VOLVO,S80 T5,-
2012-09,VOLVO,S80 T5,-
2012-010,VOLVO,S80 T5,-
2012-011,VOLVO,S80 T5,-
2012-012,VOLVO,S80 T5,-
2012-01,VOLVO,C30 T5 2.4,-
2012-02,VOLVO,C30 T5 2.4,-
2012-03,VOLVO,C30 T5 2.4,-
2012-04,VOLVO,C30 T5 2.4,-
2012-05,VOLVO,C30 T5 2.4,-
2012-06,VOLVO,C30 T5 2.4,-
2012-07,VOLVO,C30 T5 2.4,1
2012-08,VOLVO,C30 T5 2.4,-
2012-09,VOLVO,C30 T5 2.4,-
2012-010,VOLVO,C30 T5 2.4,-
2012-011,VOLVO,C30 T5 2.4,-
2012-012,VOLVO,C30 T5 2.4,-
2012-01,VOLVO,S80 2.5T,-
2012-02,VOLVO,S80 2.5T,-
2012-03,VOLVO,S80 2.5T,-
2012-04,VOLVO,S80 2.5T,-
2012-05,VOLVO,S80 2.5T,-
2012-06,VOLVO,S80 2.5T,-
2012-07,VOLVO,S80 2.5T,-
2012-08,VOLVO,S80 2.5T,-
2012-09,VOLVO,S80 2.5T,-
2012-010,VOLVO,S80 2.5T,-
2012-011,VOLVO,S80 2.5T,-
2012-012,VOLVO,S80 2.5T,-
2012-01,AUDI,"A5 3,2 Fsi Quatro",-
2012-02,AUDI,"A5 3,2 Fsi Quatro",-
2012-03,AUDI,"A5 3,2 Fsi Quatro",-
2012-04,AUDI,"A5 3,2 Fsi Quatro",4
2012-05,AUDI,"A5 3,2 Fsi Quatro",-
2012-06,AUDI,"A5 3,2 Fsi Quatro",-
2012-07,AUDI,"A5 3,2 Fsi Quatro",-
2012-08,AUDI,"A5 3,2 Fsi Quatro",-
2012-09,AUDI,"A5 3,2 Fsi Quatro",1
2012-010,AUDI,"A5 3,2 Fsi Quatro",-
2012-011,AUDI,"A5 3,2 Fsi Quatro",-
2012-012,AUDI,"A5 3,2 Fsi Quatro",2
2012-01,BMW,M3 Coupe,-
2012-02,BMW,M3 Coupe,2
2012-03,BMW,M3 Coupe,2
2012-04,BMW,M3 Coupe,-
2012-05,BMW,M3 Coupe,-
2012-06,BMW,M3 Coupe,-
2012-07,BMW,M3 Coupe,-
2012-08,BMW,M3 Coupe,-
2012-09,BMW,M3 Coupe,-
2012-010,BMW,M3 Coupe,-
2012-011,BMW,M3 Coupe,-
2012-012,BMW,M3 Coupe,-
2012-01,BMW,M3,-
2012-02,BMW,M3,-
2012-03,BMW,M3,-
2012-04,BMW,M3,-
2012-05,BMW,M3,-
2012-06,BMW,M3,-
2012-07,BMW,M3,-
2012-08,BMW,M3,-
2012-09,BMW,M3,-
2012-010,BMW,M3,-
2012-011,BMW,M3,-
2012-012,BMW,M3,-
2012-01,BMW,M5,-
2012-02,BMW,M5,-
2012-03,BMW,M5,-
2012-04,BMW,M5,9
2012-05,BMW,M5,3
2012-06,BMW,M5,4
2012-07,BMW,M5,7
2012-08,BMW,M5,2
2012-09,BMW,M5,1
2012-010,BMW,M5,1
2012-011,BMW,M5,-
2012-012,BMW,M5,-
2012-01,BMW,640i Coupe,1
2012-02,BMW,640i Coupe,3
2012-03,BMW,640i Coupe,2
2012-04,BMW,640i Coupe,1
2012-05,BMW,640i Coupe,1
2012-06,BMW,640i Coupe,2
2012-07,BMW,640i Coupe,3
2012-08,BMW,640i Coupe,2
2012-09,BMW,640i Coupe,3
2012-010,BMW,640i Coupe,-
2012-011,BMW,640i Coupe,-
2012-012,BMW,640i Coupe,2
2012-01,BMW,640i Convertible,1
2012-02,BMW,640i Convertible,-
2012-03,BMW,640i Convertible,-
2012-04,BMW,640i Convertible,-
2012-05,BMW,640i Convertible,-
2012-06,BMW,640i Convertible,-
2012-07,BMW,640i Convertible,-
2012-08,BMW,640i Convertible,-
2012-09,BMW,640i Convertible,-
2012-010,BMW,640i Convertible,-
2012-011,BMW,640i Convertible,-
2012-012,BMW,640i Convertible,-
2012-01,BMW,650i Coupe,-
2012-02,BMW,650i Coupe,1
2012-03,BMW,650i Coupe,-
2012-04,BMW,650i Coupe,-
2012-05,BMW,650i Coupe,-
2012-06,BMW,650i Coupe,-
2012-07,BMW,650i Coupe,1
2012-08,BMW,650i Coupe,-
2012-09,BMW,650i Coupe,-
2012-010,BMW,650i Coupe,-
2012-011,BMW,650i Coupe,-
2012-012,BMW,650i Coupe,-
2012-01,BMW,650i Convertible,-
2012-02,BMW,650i Convertible,-
2012-03,BMW,650i Convertible,-
2012-04,BMW,650i Convertible,-
2012-05,BMW,650i Convertible,-
2012-06,BMW,650i Convertible,-
2012-07,BMW,650i Convertible,-
2012-08,BMW,650i Convertible,-
2012-09,BMW,650i Convertible,-
2012-010,BMW,650i Convertible,-
2012-011,BMW,650i Convertible,-
2012-012,BMW,650i Convertible,-
2012-01,CHRYSLER,300 C,-
2012-02,CHRYSLER,300 C,-
2012-03,CHRYSLER,300 C,-
2012-04,CHRYSLER,300 C,-
2012-05,CHRYSLER,300 C,-
2012-06,CHRYSLER,300 C,-
2012-07,CHRYSLER,300 C,-
2012-08,CHRYSLER,300 C,-
2012-09,CHRYSLER,300 C,1
2012-010,CHRYSLER,300 C,2
2012-011,CHRYSLER,300 C,-
2012-012,CHRYSLER,300 C,1
2012-01,INFINITI,M37,1
2012-02,INFINITI,M37,-
2012-03,INFINITI,M37,1
2012-04,INFINITI,M37,-
2012-05,INFINITI,M37,-
2012-06,INFINITI,M37,2
2012-07,INFINITI,M37,-
2012-08,INFINITI,M37,-
2012-09,INFINITI,M37,1
2012-010,INFINITI,M37,1
2012-011,INFINITI,M37,1
2012-012,INFINITI,M37,-
2012-01,INFINITI,G37,1
2012-02,INFINITI,G37,-
2012-03,INFINITI,G37,-
2012-04,INFINITI,G37,-
2012-05,INFINITI,G37,-
2012-06,INFINITI,G37,1
2012-07,INFINITI,G37,1
2012-08,INFINITI,G37,-
2012-09,INFINITI,G37,-
2012-010,INFINITI,G37,1
2012-011,INFINITI,G37,-
2012-012,INFINITI,G37,-
2012-01,JAGUAR,XF 4.2 V6 Super Charged,-
2012-02,JAGUAR,XF 4.2 V6 Super Charged,-
2012-03,JAGUAR,XF 4.2 V6 Super Charged,-
2012-04,JAGUAR,XF 4.2 V6 Super Charged,-
2012-05,JAGUAR,XF 4.2 V6 Super Charged,-
2012-06,JAGUAR,XF 4.2 V6 Super Charged,-
2012-07,JAGUAR,XF 4.2 V6 Super Charged,-
2012-08,JAGUAR,XF 4.2 V6 Super Charged,-
2012-09,JAGUAR,XF 4.2 V6 Super Charged,-
2012-010,JAGUAR,XF 4.2 V6 Super Charged,-
2012-011,JAGUAR,XF 4.2 V6 Super Charged,-
2012-012,JAGUAR,XF 4.2 V6 Super Charged,-
2012-01,JAGUAR,XJ 5.0 LWB,-
2012-02,JAGUAR,XJ 5.0 LWB,1
2012-03,JAGUAR,XJ 5.0 LWB,2
2012-04,JAGUAR,XJ 5.0 LWB,3
2012-05,JAGUAR,XJ 5.0 LWB,3
2012-06,JAGUAR,XJ 5.0 LWB,-
2012-07,JAGUAR,XJ 5.0 LWB,1
2012-08,JAGUAR,XJ 5.0 LWB,3
2012-09,JAGUAR,XJ 5.0 LWB,2
2012-010,JAGUAR,XJ 5.0 LWB,-
2012-011,JAGUAR,XJ 5.0 LWB,1
2012-012,JAGUAR,XJ 5.0 LWB,-
2012-01,JAGUAR,XK 5.0,-
2012-02,JAGUAR,XK 5.0,-
2012-03,JAGUAR,XK 5.0,-
2012-04,JAGUAR,XK 5.0,-
2012-05,JAGUAR,XK 5.0,-
2012-06,JAGUAR,XK 5.0,-
2012-07,JAGUAR,XK 5.0,-
2012-08,JAGUAR,XK 5.0,-
2012-09,JAGUAR,XK 5.0,-
2012-010,JAGUAR,XK 5.0,-
2012-011,JAGUAR,XK 5.0,1
2012-012,JAGUAR,XK 5.0,-
2012-01,LEXUS,LS 460,-
2012-02,LEXUS,LS 460,2
2012-03,LEXUS,LS 460,2
2012-04,LEXUS,LS 460,3
2012-05,LEXUS,LS 460,1
2012-06,LEXUS,LS 460,3
2012-07,LEXUS,LS 460,-
2012-08,LEXUS,LS 460,-
2012-09,LEXUS,LS 460,-
2012-010,LEXUS,LS 460,-
2012-011,LEXUS,LS 460,-
2012-012,LEXUS,LS 460,2
2012-01,LEXUS,LS 600,-
2012-02,LEXUS,LS 600,2
2012-03,LEXUS,LS 600,4
2012-04,LEXUS,LS 600,1
2012-05,LEXUS,LS 600,-
2012-06,LEXUS,LS 600,1
2012-07,LEXUS,LS 600,-
2012-08,LEXUS,LS 600,1
2012-09,LEXUS,LS 600,-
2012-010,LEXUS,LS 600,-
2012-011,LEXUS,LS 600,-
2012-012,LEXUS,LS 600,-
2012-01,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-02,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-03,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-04,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-05,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-06,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-07,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-08,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-09,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-010,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-011,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),-
2012-012,MERCEDES BENZ,C 350 CGI COUPE AVA AMG (C204),1
2012-01,MERCEDES BENZ,C 63 AMG FL (W204),1
2012-02,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-03,MERCEDES BENZ,C 63 AMG FL (W204),2
2012-04,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-05,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-06,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-07,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-08,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-09,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-010,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-011,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-012,MERCEDES BENZ,C 63 AMG FL (W204),-
2012-01,MERCEDES BENZ,C 63 AMG COUPE (C204),-
2012-02,MERCEDES BENZ,C 63 AMG COUPE (C204),-
2012-03,MERCEDES BENZ,C 63 AMG COUPE (C204),-
2012-04,MERCEDES BENZ,C 63 AMG COUPE (C204),1
2012-05,MERCEDES BENZ,C 63 AMG COUPE (C204),-
2012-06,MERCEDES BENZ,C 63 AMG COUPE (C204),-
2012-07,MERCEDES BENZ,C 63 AMG COUPE (C204),-
2012-08,MERCEDES BENZ,C 63 AMG COUPE (C204),2
2012-09,MERCEDES BENZ,C 63 AMG COUPE (C204),1
2012-010,MERCEDES BENZ,C 63 AMG COUPE (C204),1
2012-011,MERCEDES BENZ,C 63 AMG COUPE (C204),1
2012-012,MERCEDES BENZ,C 63 AMG COUPE (C204),-
2012-01,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-02,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-03,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-04,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-05,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-06,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-07,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-08,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-09,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-010,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),1
2012-011,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-012,MERCEDES BENZ,C 63 AMG ESTATE FL (S204),-
2012-01,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-02,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-03,MERCEDES BENZ,SLK 350 A/T (R172),1
2012-04,MERCEDES BENZ,SLK 350 A/T (R172),1
2012-05,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-06,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-07,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-08,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-09,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-010,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-011,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-012,MERCEDES BENZ,SLK 350 A/T (R172),-
2012-01,MERCEDES BENZ,E 500 AVA (W212),-
2012-02,MERCEDES BENZ,E 500 AVA (W212),-
2012-03,MERCEDES BENZ,E 500 AVA (W212),-
2012-04,MERCEDES BENZ,E 500 AVA (W212),-
2012-05,MERCEDES BENZ,E 500 AVA (W212),-
2012-06,MERCEDES BENZ,E 500 AVA (W212),-
2012-07,MERCEDES BENZ,E 500 AVA (W212),1
2012-08,MERCEDES BENZ,E 500 AVA (W212),-
2012-09,MERCEDES BENZ,E 500 AVA (W212),-
2012-010,MERCEDES BENZ,E 500 AVA (W212),-
2012-011,MERCEDES BENZ,E 500 AVA (W212),-
2012-012,MERCEDES BENZ,E 500 AVA (W212),-
2012-01,MERCEDES BENZ,E 63 AMG A/T AVA (W212),1
2012-02,MERCEDES BENZ,E 63 AMG A/T AVA (W212),-
2012-03,MERCEDES BENZ,E 63 AMG A/T AVA (W212),1
2012-04,MERCEDES BENZ,E 63 AMG A/T AVA (W212),2
2012-05,MERCEDES BENZ,E 63 AMG A/T AVA (W212),1
2012-06,MERCEDES BENZ,E 63 AMG A/T AVA (W212),1
2012-07,MERCEDES BENZ,E 63 AMG A/T AVA (W212),2
2012-08,MERCEDES BENZ,E 63 AMG A/T AVA (W212),-
2012-09,MERCEDES BENZ,E 63 AMG A/T AVA (W212),2
2012-010,MERCEDES BENZ,E 63 AMG A/T AVA (W212),-
2012-011,MERCEDES BENZ,E 63 AMG A/T AVA (W212),4
2012-012,MERCEDES BENZ,E 63 AMG A/T AVA (W212),3
2012-01,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-02,MERCEDES BENZ,E 350 ESTATE (S212),1
2012-03,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-04,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-05,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-06,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-07,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-08,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-09,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-010,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-011,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-012,MERCEDES BENZ,E 350 ESTATE (S212),-
2012-01,MERCEDES BENZ,E 63 AMG ESTATE (S212),1
2012-02,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-03,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-04,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-05,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-06,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-07,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-08,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-09,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-010,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-011,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-012,MERCEDES BENZ,E 63 AMG ESTATE (S212),-
2012-01,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-02,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-03,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-04,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-05,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-06,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-07,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-08,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-09,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-010,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-011,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-012,MERCEDES BENZ,E 350 CABRIO AVA (A207),-
2012-01,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-02,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),1
2012-03,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),2
2012-04,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-05,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-06,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-07,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-08,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-09,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-010,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-011,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-012,MERCEDES BENZ,E 350 COUPE A/T AVA (C207),-
2012-01,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-02,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-03,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-04,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-05,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-06,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-07,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-08,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-09,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-010,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-011,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),-
2012-012,MERCEDES BENZ,E 500 COUPE A/T AVA (C207),1
2012-01,MERCEDES BENZ,CLS 350  (C218),-
2012-02,MERCEDES BENZ,CLS 350  (C218),2
2012-03,MERCEDES BENZ,CLS 350  (C218),13
2012-04,MERCEDES BENZ,CLS 350  (C218),4
2012-05,MERCEDES BENZ,CLS 350  (C218),1
2012-06,MERCEDES BENZ,CLS 350  (C218),31
2012-07,MERCEDES BENZ,CLS 350  (C218),7
2012-08,MERCEDES BENZ,CLS 350  (C218),4
2012-09,MERCEDES BENZ,CLS 350  (C218),7
2012-010,MERCEDES BENZ,CLS 350  (C218),5
2012-011,MERCEDES BENZ,CLS 350  (C218),5
2012-012,MERCEDES BENZ,CLS 350  (C218),1
2012-01,MERCEDES BENZ,CLS 350 (X218),-
2012-02,MERCEDES BENZ,CLS 350 (X218),-
2012-03,MERCEDES BENZ,CLS 350 (X218),-
2012-04,MERCEDES BENZ,CLS 350 (X218),-
2012-05,MERCEDES BENZ,CLS 350 (X218),-
2012-06,MERCEDES BENZ,CLS 350 (X218),-
2012-07,MERCEDES BENZ,CLS 350 (X218),-
2012-08,MERCEDES BENZ,CLS 350 (X218),-
2012-09,MERCEDES BENZ,CLS 350 (X218),-
2012-010,MERCEDES BENZ,CLS 350 (X218),-
2012-011,MERCEDES BENZ,CLS 350 (X218),2
2012-012,MERCEDES BENZ,CLS 350 (X218),2
2012-01,MERCEDES BENZ,CLS 63 AMG (C218),-
2012-02,MERCEDES BENZ,CLS 63 AMG (C218),9
2012-03,MERCEDES BENZ,CLS 63 AMG (C218),7
2012-04,MERCEDES BENZ,CLS 63 AMG (C218),6
2012-05,MERCEDES BENZ,CLS 63 AMG (C218),-
2012-06,MERCEDES BENZ,CLS 63 AMG (C218),7
2012-07,MERCEDES BENZ,CLS 63 AMG (C218),16
2012-08,MERCEDES BENZ,CLS 63 AMG (C218),3
2012-09,MERCEDES BENZ,CLS 63 AMG (C218),5
2012-010,MERCEDES BENZ,CLS 63 AMG (C218),-
2012-011,MERCEDES BENZ,CLS 63 AMG (C218),4
2012-012,MERCEDES BENZ,CLS 63 AMG (C218),-
2012-01,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-02,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-03,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-04,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-05,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-06,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-07,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-08,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-09,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-010,MERCEDES BENZ,S 350 L  A/T (V221),1
2012-011,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-012,MERCEDES BENZ,S 350 L  A/T (V221),-
2012-01,MERCEDES BENZ,S 350 CGI L  A/T (V221),7
