waktu,brand,tipe,sale
2022-06,MITSUBISHI MOTORS,Xpander 1.5L SPORT (4X2) M/T,31
2022-07,MITSUBISHI MOTORS,Xpander 1.5L SPORT (4X2) M/T,285
2022-08,MITSUBISHI MOTORS,Xpander 1.5L SPORT (4X2) M/T,291
2022-09,MITSUBISHI MOTORS,Xpander 1.5L SPORT (4X2) M/T,115
2022-010,MITSUBISHI MOTORS,Xpander 1.5L SPORT (4X2) M/T,147
2022-011,MITSUBISHI MOTORS,Xpander 1.5L SPORT (4X2) M/T,101
2022-012,MITSUBISHI MOTORS,Xpander 1.5L SPORT (4X2) M/T,122
2022-01,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,380
2022-02,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,283
2022-03,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,311
2022-04,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,67
2022-05,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,57
2022-06,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,285
2022-07,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,455
2022-08,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,414
2022-09,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,153
2022-010,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,253
2022-011,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,292
2022-012,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) CVT,440
2022-01,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,264
2022-02,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,166
2022-03,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,138
2022-04,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,25
2022-05,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,37
2022-06,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,89
2022-07,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,183
2022-08,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,378
2022-09,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,149
2022-010,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,117
2022-011,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,163
2022-012,MITSUBISHI MOTORS,Xpander 1.5L EXCEED (4X2) M/T,261
2022-01,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,3
2022-02,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,20
2022-03,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,129
2022-04,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,110
2022-05,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,49
2022-06,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,-
2022-07,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,45
2022-08,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,110
2022-09,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,82
2022-010,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,74
2022-011,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,53
2022-012,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) CVT,94
2022-01,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,46
2022-02,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,20
2022-03,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,65
2022-04,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,-
2022-05,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,124
2022-06,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,256
2022-07,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,30
2022-08,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,210
2022-09,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,351
2022-010,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,326
2022-011,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,290
2022-012,MITSUBISHI MOTORS,Xpander 1.5L GLS (4X2) M/T,146
2022-01,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,1504
2022-02,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,574
2022-03,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,316
2022-04,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,585
2022-05,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,663
2022-06,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,824
2022-07,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,1109
2022-08,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,337
2022-09,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,81
2022-010,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,2221
2022-011,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,2258
2022-012,MITSUBISHI MOTORS,Xpander Cross  1.5L PREMIUM (4X2) CVT,1245
2022-01,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,859
2022-02,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,294
2022-03,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,249
2022-04,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,25
2022-05,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,6
2022-06,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,290
2022-07,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,274
2022-08,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,91
2022-09,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,18
2022-010,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,-
2022-011,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,1
2022-012,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) CVT,-
2022-01,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,505
2022-02,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,161
2022-03,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,266
2022-04,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,52
2022-05,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,2
2022-06,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,248
2022-07,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,356
2022-08,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,48
2022-09,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,2
2022-010,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,360
2022-011,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,242
2022-012,MITSUBISHI MOTORS,Xpander Cross  1.5L (4X2) M/T,220
2022-01,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),9
2022-02,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),1
2022-03,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),1
2022-04,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),43
2022-05,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),37
2022-06,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),16
2022-07,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),17
2022-08,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),26
2022-09,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),28
2022-010,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),5
2022-011,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),8
2022-012,MERCEDES-BENZ PC,GLB 200 Progressive Line ( X247),1
2022-01,NISSAN,Livina EL M/T,1
2022-02,NISSAN,Livina EL M/T,1
2022-03,NISSAN,Livina EL M/T,9
2022-04,NISSAN,Livina EL M/T,10
2022-05,NISSAN,Livina EL M/T,7
2022-06,NISSAN,Livina EL M/T,2
2022-07,NISSAN,Livina EL M/T,-
2022-08,NISSAN,Livina EL M/T,-
2022-09,NISSAN,Livina EL M/T,-
2022-010,NISSAN,Livina EL M/T,6
2022-011,NISSAN,Livina EL M/T,-
2022-012,NISSAN,Livina EL M/T,-
2022-01,NISSAN,Livina VE,32
2022-02,NISSAN,Livina VE,30
2022-03,NISSAN,Livina VE,87
2022-04,NISSAN,Livina VE,9
2022-05,NISSAN,Livina VE,34
2022-06,NISSAN,Livina VE,9
2022-07,NISSAN,Livina VE,10
2022-08,NISSAN,Livina VE,6
2022-09,NISSAN,Livina VE,2
2022-010,NISSAN,Livina VE,1
2022-011,NISSAN,Livina VE,3
2022-012,NISSAN,Livina VE,2
2022-01,NISSAN,Livina VL,194
2022-02,NISSAN,Livina VL,160
2022-03,NISSAN,Livina VL,100
2022-04,NISSAN,Livina VL,78
2022-05,NISSAN,Livina VL,5
2022-06,NISSAN,Livina VL,4
2022-07,NISSAN,Livina VL,47
2022-08,NISSAN,Livina VL,44
2022-09,NISSAN,Livina VL,13
2022-010,NISSAN,Livina VL,66
2022-011,NISSAN,Livina VL,32
2022-012,NISSAN,Livina VL,93
2022-01,NISSAN,KICKS E-POWER,47
2022-02,NISSAN,KICKS E-POWER,47
2022-03,NISSAN,KICKS E-POWER,49
2022-04,NISSAN,KICKS E-POWER,25
2022-05,NISSAN,KICKS E-POWER,5
2022-06,NISSAN,KICKS E-POWER,57
2022-07,NISSAN,KICKS E-POWER,33
2022-08,NISSAN,KICKS E-POWER,81
2022-09,NISSAN,KICKS E-POWER,89
2022-010,NISSAN,KICKS E-POWER,4
2022-011,NISSAN,KICKS E-POWER,-
2022-012,NISSAN,KICKS E-POWER,30
2022-01,NISSAN,Leaf,1
2022-02,NISSAN,Leaf,6
2022-03,NISSAN,Leaf,9
2022-04,NISSAN,Leaf,6
2022-05,NISSAN,Leaf,2
2022-06,NISSAN,Leaf,7
2022-07,NISSAN,Leaf,-
2022-08,NISSAN,Leaf,-
2022-09,NISSAN,Leaf,1
2022-010,NISSAN,Leaf,-
2022-011,NISSAN,Leaf,20
2022-012,NISSAN,Leaf,11
2022-01,NISSAN,Magnite Premium Turbo CVT,35
2022-02,NISSAN,Magnite Premium Turbo CVT,52
2022-03,NISSAN,Magnite Premium Turbo CVT,49
2022-04,NISSAN,Magnite Premium Turbo CVT,11
2022-05,NISSAN,Magnite Premium Turbo CVT,30
2022-06,NISSAN,Magnite Premium Turbo CVT,58
2022-07,NISSAN,Magnite Premium Turbo CVT,20
2022-08,NISSAN,Magnite Premium Turbo CVT,3
2022-09,NISSAN,Magnite Premium Turbo CVT,28
2022-010,NISSAN,Magnite Premium Turbo CVT,75
2022-011,NISSAN,Magnite Premium Turbo CVT,35
2022-012,NISSAN,Magnite Premium Turbo CVT,1
2022-01,NISSAN,Magnite Premium Turbo MT,3
2022-02,NISSAN,Magnite Premium Turbo MT,3
2022-03,NISSAN,Magnite Premium Turbo MT,1
2022-04,NISSAN,Magnite Premium Turbo MT,2
2022-05,NISSAN,Magnite Premium Turbo MT,-
2022-06,NISSAN,Magnite Premium Turbo MT,3
2022-07,NISSAN,Magnite Premium Turbo MT,6
2022-08,NISSAN,Magnite Premium Turbo MT,3
2022-09,NISSAN,Magnite Premium Turbo MT,2
2022-010,NISSAN,Magnite Premium Turbo MT,1
2022-011,NISSAN,Magnite Premium Turbo MT,-
2022-012,NISSAN,Magnite Premium Turbo MT,20
2022-01,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-02,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-03,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-04,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-05,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-06,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-07,NISSAN,Magnite Premium Upper Turbo CVT,2
2022-08,NISSAN,Magnite Premium Upper Turbo CVT,2
2022-09,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-010,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-011,NISSAN,Magnite Premium Upper Turbo CVT,-
2022-012,NISSAN,Magnite Premium Upper Turbo CVT,1
2022-01,NISSAN,Magnite Premium Upper Turbo MT,-
2022-02,NISSAN,Magnite Premium Upper Turbo MT,-
2022-03,NISSAN,Magnite Premium Upper Turbo MT,-
2022-04,NISSAN,Magnite Premium Upper Turbo MT,1
2022-05,NISSAN,Magnite Premium Upper Turbo MT,-
2022-06,NISSAN,Magnite Premium Upper Turbo MT,3
2022-07,NISSAN,Magnite Premium Upper Turbo MT,-
2022-08,NISSAN,Magnite Premium Upper Turbo MT,1
2022-09,NISSAN,Magnite Premium Upper Turbo MT,1
2022-010,NISSAN,Magnite Premium Upper Turbo MT,1
2022-011,NISSAN,Magnite Premium Upper Turbo MT,-
2022-012,NISSAN,Magnite Premium Upper Turbo MT,-
2022-01,PEUGEOT,2008 AT,-
2022-02,PEUGEOT,2008 AT,-
2022-03,PEUGEOT,2008 AT,9
2022-04,PEUGEOT,2008 AT,17
2022-05,PEUGEOT,2008 AT,6
2022-06,PEUGEOT,2008 AT,6
2022-07,PEUGEOT,2008 AT,9
2022-08,PEUGEOT,2008 AT,12
2022-09,PEUGEOT,2008 AT,12
2022-010,PEUGEOT,2008 AT,12
2022-011,PEUGEOT,2008 AT,3
2022-012,PEUGEOT,2008 AT,1
2022-01,SUZUKI,Ignis  GL MT,17
2022-02,SUZUKI,Ignis  GL MT,24
2022-03,SUZUKI,Ignis  GL MT,-
2022-04,SUZUKI,Ignis  GL MT,-
2022-05,SUZUKI,Ignis  GL MT,-
2022-06,SUZUKI,Ignis  GL MT,-
2022-07,SUZUKI,Ignis  GL MT,-
2022-08,SUZUKI,Ignis  GL MT,-
2022-09,SUZUKI,Ignis  GL MT,-
2022-010,SUZUKI,Ignis  GL MT,-
2022-011,SUZUKI,Ignis  GL MT,-
2022-012,SUZUKI,Ignis  GL MT,-
2022-01,SUZUKI,Ignis  GX MT,3
2022-02,SUZUKI,Ignis  GX MT,1
2022-03,SUZUKI,Ignis  GX MT,-
2022-04,SUZUKI,Ignis  GX MT,86
2022-05,SUZUKI,Ignis  GX MT,38
2022-06,SUZUKI,Ignis  GX MT,74
2022-07,SUZUKI,Ignis  GX MT,12
2022-08,SUZUKI,Ignis  GX MT,36
2022-09,SUZUKI,Ignis  GX MT,19
2022-010,SUZUKI,Ignis  GX MT,36
2022-011,SUZUKI,Ignis  GX MT,22
2022-012,SUZUKI,Ignis  GX MT,22
2022-01,SUZUKI,Ignis  GX AT,16
2022-02,SUZUKI,Ignis  GX AT,14
2022-03,SUZUKI,Ignis  GX AT,3
2022-04,SUZUKI,Ignis  GX AT,6
2022-05,SUZUKI,Ignis  GX AT,8
2022-06,SUZUKI,Ignis  GX AT,4
2022-07,SUZUKI,Ignis  GX AT,-
2022-08,SUZUKI,Ignis  GX AT,115
2022-09,SUZUKI,Ignis  GX AT,65
2022-010,SUZUKI,Ignis  GX AT,109
2022-011,SUZUKI,Ignis  GX AT,82
2022-012,SUZUKI,Ignis  GX AT,92
2022-01,SUZUKI,S-Presso Mt,-
2022-02,SUZUKI,S-Presso Mt,-
2022-03,SUZUKI,S-Presso Mt,-
2022-04,SUZUKI,S-Presso Mt,-
2022-05,SUZUKI,S-Presso Mt,-
2022-06,SUZUKI,S-Presso Mt,-
2022-07,SUZUKI,S-Presso Mt,244
2022-08,SUZUKI,S-Presso Mt,410
2022-09,SUZUKI,S-Presso Mt,411
2022-010,SUZUKI,S-Presso Mt,231
2022-011,SUZUKI,S-Presso Mt,3
2022-012,SUZUKI,S-Presso Mt,-
2022-01,SUZUKI,S-Presso At,-
2022-02,SUZUKI,S-Presso At,-
2022-03,SUZUKI,S-Presso At,-
2022-04,SUZUKI,S-Presso At,-
2022-05,SUZUKI,S-Presso At,-
2022-06,SUZUKI,S-Presso At,-
2022-07,SUZUKI,S-Presso At,334
2022-08,SUZUKI,S-Presso At,344
2022-09,SUZUKI,S-Presso At,257
2022-010,SUZUKI,S-Presso At,64
2022-011,SUZUKI,S-Presso At,-
2022-012,SUZUKI,S-Presso At,-
2022-01,SUZUKI,All New  Ertiga 02 GA,11
2022-02,SUZUKI,All New  Ertiga 02 GA,13
2022-03,SUZUKI,All New  Ertiga 02 GA,11
2022-04,SUZUKI,All New  Ertiga 02 GA,-
2022-05,SUZUKI,All New  Ertiga 02 GA,13
2022-06,SUZUKI,All New  Ertiga 02 GA,6
2022-07,SUZUKI,All New  Ertiga 02 GA,18
2022-08,SUZUKI,All New  Ertiga 02 GA,22
2022-09,SUZUKI,All New  Ertiga 02 GA,16
2022-010,SUZUKI,All New  Ertiga 02 GA,13
2022-011,SUZUKI,All New  Ertiga 02 GA,4
2022-012,SUZUKI,All New  Ertiga 02 GA,25
2022-01,SUZUKI,All New  Ertiga 02 GL MT,156
2022-02,SUZUKI,All New  Ertiga 02 GL MT,395
2022-03,SUZUKI,All New  Ertiga 02 GL MT,443
2022-04,SUZUKI,All New  Ertiga 02 GL MT,-
2022-05,SUZUKI,All New  Ertiga 02 GL MT,159
2022-06,SUZUKI,All New  Ertiga 02 GL MT,141
2022-07,SUZUKI,All New  Ertiga 02 GL MT,285
2022-08,SUZUKI,All New  Ertiga 02 GL MT,287
2022-09,SUZUKI,All New  Ertiga 02 GL MT,118
2022-010,SUZUKI,All New  Ertiga 02 GL MT,160
2022-011,SUZUKI,All New  Ertiga 02 GL MT,206
2022-012,SUZUKI,All New  Ertiga 02 GL MT,295
2022-01,SUZUKI,All New  Ertiga 02 GX MT,161
2022-02,SUZUKI,All New  Ertiga 02 GX MT,118
2022-03,SUZUKI,All New  Ertiga 02 GX MT,353
2022-04,SUZUKI,All New  Ertiga 02 GX MT,-
2022-05,SUZUKI,All New  Ertiga 02 GX MT,-
2022-06,SUZUKI,All New  Ertiga 02 GX MT,-
2022-07,SUZUKI,All New  Ertiga 02 GX MT,-
2022-08,SUZUKI,All New  Ertiga 02 GX MT,-
2022-09,SUZUKI,All New  Ertiga 02 GX MT,-
2022-010,SUZUKI,All New  Ertiga 02 GX MT,-
2022-011,SUZUKI,All New  Ertiga 02 GX MT,-
2022-012,SUZUKI,All New  Ertiga 02 GX MT,-
2022-01,SUZUKI,All New  Ertiga 02 GL AT,94
2022-02,SUZUKI,All New  Ertiga 02 GL AT,46
2022-03,SUZUKI,All New  Ertiga 02 GL AT,145
2022-04,SUZUKI,All New  Ertiga 02 GL AT,-
2022-05,SUZUKI,All New  Ertiga 02 GL AT,72
2022-06,SUZUKI,All New  Ertiga 02 GL AT,68
2022-07,SUZUKI,All New  Ertiga 02 GL AT,220
2022-08,SUZUKI,All New  Ertiga 02 GL AT,205
2022-09,SUZUKI,All New  Ertiga 02 GL AT,127
2022-010,SUZUKI,All New  Ertiga 02 GL AT,105
2022-011,SUZUKI,All New  Ertiga 02 GL AT,131
2022-012,SUZUKI,All New  Ertiga 02 GL AT,133
2022-01,SUZUKI,All New  Ertiga 02 GX AT,156
2022-02,SUZUKI,All New  Ertiga 02 GX AT,219
2022-03,SUZUKI,All New  Ertiga 02 GX AT,238
2022-04,SUZUKI,All New  Ertiga 02 GX AT,1
2022-05,SUZUKI,All New  Ertiga 02 GX AT,1
2022-06,SUZUKI,All New  Ertiga 02 GX AT,-
2022-07,SUZUKI,All New  Ertiga 02 GX AT,-
2022-08,SUZUKI,All New  Ertiga 02 GX AT,-
2022-09,SUZUKI,All New  Ertiga 02 GX AT,-
2022-010,SUZUKI,All New  Ertiga 02 GX AT,-
2022-011,SUZUKI,All New  Ertiga 02 GX AT,-
2022-012,SUZUKI,All New  Ertiga 02 GX AT,-
2022-01,SUZUKI,All New  Ertiga SS MT,47
2022-02,SUZUKI,All New  Ertiga SS MT,81
2022-03,SUZUKI,All New  Ertiga SS MT,82
2022-04,SUZUKI,All New  Ertiga SS MT,-
2022-05,SUZUKI,All New  Ertiga SS MT,-
2022-06,SUZUKI,All New  Ertiga SS MT,-
2022-07,SUZUKI,All New  Ertiga SS MT,1
2022-08,SUZUKI,All New  Ertiga SS MT,-
2022-09,SUZUKI,All New  Ertiga SS MT,-
2022-010,SUZUKI,All New  Ertiga SS MT,-
2022-011,SUZUKI,All New  Ertiga SS MT,-
2022-012,SUZUKI,All New  Ertiga SS MT,-
2022-01,SUZUKI,All New  Ertiga SS AT,73
2022-02,SUZUKI,All New  Ertiga SS AT,130
2022-03,SUZUKI,All New  Ertiga SS AT,116
2022-04,SUZUKI,All New  Ertiga SS AT,2
2022-05,SUZUKI,All New  Ertiga SS AT,2
2022-06,SUZUKI,All New  Ertiga SS AT,-
2022-07,SUZUKI,All New  Ertiga SS AT,1
2022-08,SUZUKI,All New  Ertiga SS AT,-
2022-09,SUZUKI,All New  Ertiga SS AT,-
2022-010,SUZUKI,All New  Ertiga SS AT,-
2022-011,SUZUKI,All New  Ertiga SS AT,-
2022-012,SUZUKI,All New  Ertiga SS AT,-
2022-01,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,-
2022-02,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,-
2022-03,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,-
2022-04,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,-
2022-05,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,280
2022-06,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,286
2022-07,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,132
2022-08,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,79
2022-09,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,62
2022-010,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,48
2022-011,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,48
2022-012,SUZUKI,ALL NEW ERTIGA  GX HYBRID MT,104
2022-01,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,-
2022-02,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,-
2022-03,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,-
2022-04,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,-
2022-05,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,432
2022-06,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,539
2022-07,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,315
2022-08,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,207
2022-09,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,209
2022-010,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,242
2022-011,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,163
2022-012,SUZUKI,ALL NEW ERTIGA  GX HYBRID AT,245
2022-01,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,-
2022-02,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,-
2022-03,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,-
2022-04,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,-
2022-05,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,115
2022-06,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,79
2022-07,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,45
2022-08,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,40
2022-09,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,47
2022-010,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,48
2022-011,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,39
2022-012,SUZUKI,ALL NEW ERTIGA  SS HYBRID MT,48
2022-01,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,-
2022-02,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,-
2022-03,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,-
2022-04,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,-
2022-05,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,205
2022-06,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,146
2022-07,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,224
2022-08,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,245
2022-09,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,146
2022-010,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,149
2022-011,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,122
2022-012,SUZUKI,ALL NEW ERTIGA  SS HYBRID AT,155
2022-01,SUZUKI,XL-7 ZETA  MT,-
2022-02,SUZUKI,XL-7 ZETA  MT,13
2022-03,SUZUKI,XL-7 ZETA  MT,77
2022-04,SUZUKI,XL-7 ZETA  MT,29
2022-05,SUZUKI,XL-7 ZETA  MT,72
2022-06,SUZUKI,XL-7 ZETA  MT,80
2022-07,SUZUKI,XL-7 ZETA  MT,122
2022-08,SUZUKI,XL-7 ZETA  MT,84
2022-09,SUZUKI,XL-7 ZETA  MT,108
2022-010,SUZUKI,XL-7 ZETA  MT,192
2022-011,SUZUKI,XL-7 ZETA  MT,111
2022-012,SUZUKI,XL-7 ZETA  MT,106
2022-01,SUZUKI,XL-7 ZETA  AT,-
2022-02,SUZUKI,XL-7 ZETA  AT,30
2022-03,SUZUKI,XL-7 ZETA  AT,68
2022-04,SUZUKI,XL-7 ZETA  AT,38
2022-05,SUZUKI,XL-7 ZETA  AT,137
2022-06,SUZUKI,XL-7 ZETA  AT,100
2022-07,SUZUKI,XL-7 ZETA  AT,286
2022-08,SUZUKI,XL-7 ZETA  AT,69
2022-09,SUZUKI,XL-7 ZETA  AT,201
2022-010,SUZUKI,XL-7 ZETA  AT,266
2022-011,SUZUKI,XL-7 ZETA  AT,216
2022-012,SUZUKI,XL-7 ZETA  AT,96
2022-01,SUZUKI,XL-7 BETA  MT,175
2022-02,SUZUKI,XL-7 BETA  MT,317
2022-03,SUZUKI,XL-7 BETA  MT,874
2022-04,SUZUKI,XL-7 BETA  MT,271
2022-05,SUZUKI,XL-7 BETA  MT,143
2022-06,SUZUKI,XL-7 BETA  MT,131
2022-07,SUZUKI,XL-7 BETA  MT,61
2022-08,SUZUKI,XL-7 BETA  MT,88
2022-09,SUZUKI,XL-7 BETA  MT,53
2022-010,SUZUKI,XL-7 BETA  MT,138
2022-011,SUZUKI,XL-7 BETA  MT,272
2022-012,SUZUKI,XL-7 BETA  MT,210
2022-01,SUZUKI,XL-7 BETA  AT,134
2022-02,SUZUKI,XL-7 BETA  AT,148
2022-03,SUZUKI,XL-7 BETA  AT,960
2022-04,SUZUKI,XL-7 BETA  AT,371
2022-05,SUZUKI,XL-7 BETA  AT,199
2022-06,SUZUKI,XL-7 BETA  AT,576
